id,許可證字號,動物用藥品名稱,英文名稱,業者名稱,有效期間,官方網址
202034,動物藥入字第02034號,富可胖,MCINNISFAC,富洋實業有限公司,"至82年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02034
202036,動物藥入字第02036號,氨基去氧康黴素,"AMINO-DEOXYKANAMYCIN SULFATE",大東亞貿易有限公司,"至78年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02036
202042,動物藥入字第02042號,維生素Ｋ３,"VITAMIN K3",丞泰企業有限公司,"至80年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02042
202053,動物藥入字第02053號,立可壯,"MC INNISTRON",富洋實業有限公司,"至82年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02053
202054,動物藥入字第02054號,得肥雷定,DIAVERIDINE,裕元興業股份有限公司,"至77年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02054
202057,動物藥入字第02057號,動物用妙利散,"MIYARISAN FOR ANIMAL USE",惠合貿易股份有限公司,"至78年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02057
202063,動物藥入字第02063號,維他命乙一二-二００００,"MICROVIT B12 20000SC",法台化學股份有限公司,"至82年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02063
202066,動物藥入字第02066號,鈣磷精,CAL-NEO-P,賴明治貿易股份有限公司,"至80年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02066
202068,動物藥入字第02068號,”愛爾德”馬立克,MARIMUNE,台灣世康美強股份有限公司,"至86年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02068
202069,動物藥入字第02069號,”愛爾德”新城雞瘟活毒疫苗,"HITCHNER BL STRAIN NEWCASTLE DISEASE VACCINE (LIVING)",台灣世康美強股份有限公司,"至86年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02069
202102,動物藥入字第02102號,”傑生”鹽酸苯甲基苯戊二酸胺,"BENZETIMIDE HCL",中國化學製藥股份有限公司,"至98年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02102
202103,動物藥入字第02103號,"新城雞瘟ＬＡ  ＳＯＴＡ株活毒疫苗","LIVE NEWCASTLE DISEASE VACCINE LA SOTA STRAIN",台灣世康美強股份有限公司,"至86年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02103
202105,動物藥入字第02105號,飼料級水溶性維他命Ｋ,"MENADIONE SODIUM BISULFITE FEED GRADE",勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02105
202106,動物藥入字第02106號,鹽酸維他命Ｂ１,"THIAMINE HCL U.S.P.",勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02106
202108,動物藥入字第02108號,單硝酸鹽維他命Ｂ１,"THIAMINE MONONITRATE USP",勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02108
202109,動物藥入字第02109號,維他命Ｂ６,"VITAMIN B6 U.S.P.",勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02109
202110,動物藥入字第02110號,"飼料級維他命Ｂ２  九五％","VITAMIN B2 FEED GRADE 95%",勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02110
202111,動物藥入字第02111號,蘇而奎,"P. H SOLQUIN TW",勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02111
202113,動物藥入字第02113號,安寶禽,"P. H. AMPROQUIN TW",勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02113
202114,動物藥入字第02114號,"美可肥 A - D3 SUPRA 500/100","MICROVIT A-D3 SUPRA 500/100",法台化學股份有限公司,"至82年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02114
202115,動物藥入字第02115號,"美可肥Ａ－Ｄ３    ＳＵＰＲＡ    七五０－一五０","MICROVIT A-D3 SUPRA 750-150",法台化學股份有限公司,"至82年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02115
202121,動物藥入字第02121號,”日生研”可利查疫苗,"NISSEIKEN CORYZA VACCINE",信超實業股份有限公司,"至92年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02121
202122,動物藥入字第02122號,泰美樂素,"DIMERASOL 33",睿元貿易有限公司,"至82年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02122
202123,動物藥入字第02123號,敵歐替,"3,5 DINITRO-ORTHO-TOLUAMIDE (DOT)",勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02123
202125,動物藥入字第02125號,氯黴素,CHLORAMPHENICOL,勝達有限公司,"至78年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02125
202126,動物藥入字第02126號,蘇力美淨,"SULFADIMIDINE SODIUM",華盈貿易有限公司,"至86年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02126
202127,動物藥入字第02127號,持磺胺鈉ＳＱ,"SULFAQUINOXALINE SODIUM",華盈貿易有限公司,"至86年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02127
202128,動物藥入字第02128號,蘇氯淨鈉,"SULFACHLOROPYRIDAZINE SODIUM",華盈貿易有限公司,"至86年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02128
202129,動物藥入字第02129號,持磺胺ＳＱ,SULFAQUINOXALINE,華盈貿易有限公司,"至86年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02129
202130,動物藥入字第02130號,瑯德那得命,NITROVIN,華盈貿易有限公司,"至80年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02130
202131,動物藥入字第02131號,瑯德滅痢淨,TRIMETHOPRIM,華盈貿易有限公司,"至80年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02131
202132,動物藥入字第02132號,瑯德新克龍,PHENYLBUTAZONE,華盈貿易有限公司,"至80年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02132
202133,動物藥入字第02133號,瑯德配尼西林,"PROCAINE PENICILLIN G",華盈貿易有限公司,"至80年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02133
202134,動物藥入字第02134號,維多麥龍,"NALIDIXIC ACID",華盈貿易有限公司,"至80年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02134
202138,動物藥入字第02138號,氯黴素,CHLORAMPHENICOL,南亞畜牧股份有限公司,"至90年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02138
202139,動物藥入字第02139號,那福比辛,NOVOBIOCIN,昭德實業股份有限公司,"至90年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02139
202140,動物藥入字第02140號,胎律素,LUTALYSE,美商艾菩強股份有限公司台灣分公司,"至80年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02140
202148,動物藥入字第02148號,可肥大,CARBADOX,華達化學製藥廠股份有限公司,"至84年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02148
202156,動物藥入字第02156號,抗球粉(純原末),CLOPIDOL,經農企業有限公司,"至81年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02156
202161,動物藥入字第02161號,寧安驅蟲粉,"NILVERM PIG WORMER",台灣卜內門化學工業股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02161
202163,動物藥入字第02163號,維他美王－Ｂ,"VITAMINAS GRUPO B",賴明治貿易股份有限公司,"至80年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02163
202164,動物藥入字第02164號,瑯德滅治康,"DEXTROMETHORPHAN HYDROBROMIDE",華盈貿易有限公司,"至80年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02164
202165,動物藥入字第02165號,先鋒滋養肥,"CON-VITA MIX",富洋實業有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02165
202166,動物藥入字第02166號,先鋒超維他肥,"PIOTAMIN PREMIX",富洋實業有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02166
202170,動物藥入字第02170號,氯化迪克靈,"DEQUALINIUM CHLORIDE",正豐貿易股份有限公司,"至74年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02170
202171,動物藥入字第02171號,鹽酸氯四環黴素,"CHLORTETRACYCLINE HCL",科德國際貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02171
202175,動物藥入字第02175號,鹽酸四環黴素,"TETRACYCLINE HCL",科德國際貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02175
202176,動物藥入字第02176號,鹽酸羥四環黴素,"OXYTETRACYCLINE HCL",科德國際貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02176
202177,動物藥入字第02177號,維他命Ｂ２飼料級,"VITAMIN B2 FEED GRADE",科德國際貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02177
202178,動物藥入字第02178號,維他命Ｂ２,"VITAMIN B2 USP",科德國際貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02178
202179,動物藥入字第02179號,維他命Ｅ五０％,"VITAMIN E 50%",科德國際貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02179
202180,動物藥入字第02180號,磺美消淨,SULFAMETHAZINE,科德國際貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02180
202181,動物藥入字第02181號,長效速力淨,SULFACHLOROPYRIDAZINE,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02181
202182,動物藥入字第02182號,磺胺疾淨,SULFATHIAZOLE,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02182
202183,動物藥入字第02183號,長效磺胺效素,SULFAMETHOXYPYRIDAZINE,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02183
202184,動物藥入字第02184號,美拉淨,SULFAMERAZINE,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02184
202185,動物藥入字第02185號,補利能,PREDNISOLONE,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02185
202186,動物藥入字第02186號,得他立隆,DEXAMETHASONE,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02186
202187,動物藥入字第02187號,驅蟲淨,"PIPERAZIND ADIPATE",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02187
202188,動物藥入字第02188號,鹽酸驅蟲淨,"PIPERAZINE HCL",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02188
202189,動物藥入字第02189號,麗馬林,DIAVERIDINE,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02189
202190,動物藥入字第02190號,達樂伸10%,"TYLOSIN-10% INJ.",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02190
202192,動物藥入字第02192號,維他鐵血針注射液,"NEW VETERINARY IRON INJ.",科德國際貿易股份有限公司,"至86年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02192
202193,動物藥入字第02193號,鹽酸羥四環黴素,"OXYTETRACYCLINE HCL",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02193
202194,動物藥入字第02194號,硫酸康黴素,"KANAMYCIN SULFATE",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02194
202195,動物藥入字第02195號,月桂硫酸丙脂紅絲菌素,"ERYTHROMYCIN ESTOLATE",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02195
202196,動物藥入字第02196號,氯黴素,CHLORAMPHENICOL,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02196
202197,動物藥入字第02197號,鹽酸四環黴素,"TETRACYCLINE HCL",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02197
202198,動物藥入字第02198號,氯四環黴素,CHLORTETRACYCLINE,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02198
202199,動物藥入字第02199號,硫酸鏈黴素,"STREPTOMYCIN SULFATE",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02199
202200,動物藥入字第02200號,氯黴素,CHLORAMPHENICOL.,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02200
202202,動物藥入字第02202號,飼料級羥四環素二００ＧＭ／ＫＧ,"OXYTETRACYCLINE 200GM/KG FEED GRADE",科德國際貿易股份有限公司,"至82年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02202
202203,動物藥入字第02203號,鹽酸羥四環素,"OXYTETRACYCLINE HCL",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02203
202204,動物藥入字第02204號,鹽酸氯四黴素,"CHLORTETRACYCLINE HCL",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02204
101225,動物藥製字第01225號,安普西藥針,,嘉信藥品股份有限公司,"至79年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01225
101227,動物藥製字第01227號,來滅通－Ｓ,,嘉信藥品股份有限公司,"至79年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01227
101228,動物藥製字第01228號,嘉信配尼西林油性,"PENICILLIN OIL INJECTION",嘉信藥品股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01228
101229,動物藥製字第01229號,嘉信配尼西林懸浮液,"PENICILLIN SUSPENSION INJECTION",嘉信藥品股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01229
101230,動物藥製字第01230號,安美樂化林,,嘉信藥品股份有限公司,"至79年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01230
101232,動物藥製字第01232號,安利生針,,嘉信藥品股份有限公司,"至79年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01232
101234,動物藥製字第01234號,鹽酸羥四環素針,,嘉信藥品股份有限公司,"至79年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01234
101235,動物藥製字第01235號,嘉信鹽酸羥四環素針,"OXYTETRACYCLINE INJECTION",嘉信藥品股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01235
101236,動物藥製字第01236號,必生丹針劑,PYSETAN,嘉信藥品股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01236
101237,動物藥製字第01237號,嘉信葡萄糖５％針,,嘉信藥品股份有限公司,"至79年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01237
202205,動物藥入字第02205號,鹽酸四環素,"TETRACYCLINE HCL",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02205
202206,動物藥入字第02206號,紅黴素,ERYTHROMYCIN,科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02206
202207,動物藥入字第02207號,硫酸新黴素,"NEOMYCIN SULFATE",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02207
202208,動物藥入字第02208號,硫酸鏈黴素,"STREPTOMYCIN SULFATE",科德國際貿易股份有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02208
202209,動物藥入字第02209號,硫酸鏈黴素,"STREPTOMYCIN SULFATE",東信化學藥品有限公司,"至92年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02209
202213,動物藥入字第02213號,依索巴貝,ETHOPABATE,南亞畜牧股份有限公司,"至90年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02213
202214,動物藥入字第02214號,安哺靈,AMPROLIUM,南亞畜牧股份有限公司,"至90年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02214
202216,動物藥入字第02216號,維康肥,"BROILER FORTIFIER PREMIX",富洋實業有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02216
202217,動物藥入字第02217號,維他豬寶,"SWINE FORTIFER PREMIX",富洋實業有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02217
202218,動物藥入字第02218號,得力士－五００,"TENEX 500 POULTRY PREMIX",富洋實業有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02218
202226,動物藥入字第02226號,活力康卵素,"LAYER FORTIFIER PREMIX",富洋實業有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02226
202227,動物藥入字第02227號,克利黴素,"COLISTIN METHANE SULFONATE SODIUM",祥力貿易股份有限公司,"至88年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02227
202228,動物藥入字第02228號,強大黴素,"GENTAMYCINE SULFATE STERILE",祥力貿易股份有限公司,"至88年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02228
202232,動物藥入字第02232號,雞痘活毒疫苗,"LIVE VACCINE AGAINST-FOWL POX PIGEON STRAIN WING WEB",台灣世康美強股份有限公司,"至84年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02232
202235,動物藥入字第02235號,強力發情素,"STRONG P.U.G. HORMONE",賴明治貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02235
202236,動物藥入字第02236號,順生Ａ粘滑劑,"BLOW - SUPPO A",賴明治貿易股份有限公司,"至78年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02236
202237,動物藥入字第02237號,安普樂FG,"AMPROLIUM 98% FEED GRADE",盛多股份有限公司,"至88年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02237
202238,動物藥入字第02238號,飼料級來亞力淨,"DIAVERIDINE 98%",盛多股份有限公司,"至88年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02238
202242,動物藥入字第02242號,舒靈飛,SULIFALINE,富洋實業有限公司,"至82年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02242
202243,動物藥入字第02243號,安寶素,"CAMPOSOL FEED SUPPLEMENT",富洋實業有限公司,"至82年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02243
202250,動物藥入字第02250號,飼料級配尼西林鈉,"SODIUM PENICILLIN G FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02250
202251,動物藥入字第02251號,飼料級氯黴素,"CHLORAMPHENICOL FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02251
202252,動物藥入字第02252號,飼料級安必西林,"AMPICILLIN 98% FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02252
202253,動物藥入字第02253號,飼料級四環素,"TETRACYCLINE HCL FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02253
202254,動物藥入字第02254號,飼料級羥四環黴素,"OXYTETRACYCLINE HCL FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02254
202260,動物藥入字第02260號,飼料級康那黴素,"KANAMYCIN SULFATE 98% FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02260
202261,動物藥入字第02261號,飼料級鏈黴素,"STREPTOMYCIN SULFATE FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02261
202262,動物藥入字第02262號,飼料級華王黴素,"SPIRAMYCIN 98% FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02262
202263,動物藥入字第02263號,飼料級愛農黴素,"ERYTHROMYCIN 98% FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02263
202265,動物藥入字第02265號,飼料級配尼西林,"PROCAINE PENICILLIN G 98% FEED GRADE",盛多股份有限公司,"至88年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02265
202266,動物藥入字第02266號,鹽酸琳古黴素農畜級,"LINCOMYCIN HYDROCHLORIDE AGRICULTURAL GRADE",輝瑞大藥廠股份有限公司,"至94年12月31日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02266
202267,動物藥入字第02267號,鹽酸琳古黴素輔助飼料級,"LINCOMYCIN HYDROCHLORIDE PREMIX GRADE",法瑪西亞股份有限公司,"至86年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02267
202268,動物藥入字第02268號,硫酸觀黴素噴乾品（動物用）,"SPECTINOMYCIN SULFATE SPRAY DRIED",普強股份有限公司北園廠,"至78年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02268
202269,動物藥入字第02269號,硫酸觀黴素農畜級,"SPECTINOMYCIN SULFATE AGRICULTURAL GRADE",輝瑞大藥廠股份有限公司,"至94年12月31日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02269
202270,動物藥入字第02270號,硫酸新黴素農畜級,"NEOMYCIN SULFATE AGRICULTURAL GRADE",臺灣碩騰股份有限公司,至107年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02270
202271,動物藥入字第02271號,硫酸新黴素商業級（動物用）,"NEOMYCIN SULFATE COMMERCIAL GRADE",臺灣碩騰股份有限公司,至107年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02271
202274,動物藥入字第02274號,甲氧苯磺胺嘧啶,SULFAMONOMETHOXINE,大勝貿易股份有限公司,"至74年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02274
