藥品分類分組名稱,醫令申報數量
"PREDNISOLONE 2MG/ML + PHENYLEPHRINE 50MG + DIPHENHYDRAMINE 10MG/ML +NEOMYCIN 50MG/ML, 口鼻噴霧/吸入劑, 15.00ML",15
"PSEUDOEPHEDRINE , 一般錠劑膠囊劑 , 30.00 MG",1692780
"PSEUDOEPHEDRINE , 一般錠劑膠囊劑 , 60.00 MG",5801839
"PSEUDOEPHEDRINE , 緩釋錠劑膠囊劑 , 120.00 MG",7524
"PSEUDOEPHEDRINE 60MG + CHLORPHENIRAMINE 4MG, 一般錠劑膠囊劑,",10598
"PSEUDOEPHEDRINE 120MG + LORATADINE 5MG , 緩釋錠劑膠囊劑",17864470
"PSEUDOEPHEDRINE 60MG + TRIPROLIDINE 2.50MG  一般錠劑膠囊劑",11412758
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 1.00ML",4242444
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 60.00ML",2040320
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 100.00ML",57
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 120.00ML",5569
"PPSEUDOEPHEDRINE 15MG/GM + BROMPHENIRAMINE 4MG/GM, 口服顆粒劑, 1.00 GM",2158933
"PSEUDOEPHEDRINE 3MG/ML + BROMPHENIRAMINE 0.2MG/ML, 口服液劑, 1.00 ML",550045
"PSEUDOEPHEDRINE 3MG/ML + BROMPHENIRAMINE 0.8MG/ML, 口服液劑, 1.00 ML",119841
"SODIUM CROMOGLYCATE , 外用噴霧劑 , 20.00  MG/ML , 13.00 ML",48506
"SODIUM CROMOGLYCATE , 外用噴霧劑 , 20.00  MG/ML , 15.00 ML",2395
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 20.00  MG/ML , 15.00 ML",2472
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 20.00  MG/ML , 30.00 ML",17
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 40.00  MG/ML , 15.00 ML",8
"TIXOCORTOL PIVALATE , 耳鼻用液劑 , 10MG/ML, 10 ML",2271
"TRIAMCINOLONE , 耳鼻用液劑 , 0.55 MG/GM, 120.00 , DOSE",55613
"XYLOMETAZOLINE , 耳鼻用液劑 , 1.00  MG/ML , 10.00 ML",4952
"FUSAFUNGINE , 口鼻噴霧/吸入劑 ,0.5MG/DOSE , 100.00 DOSE",9308
"AMINOPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",12299257
"AMINOPHYLLINE , 一般錠劑膠囊劑 , 200.00 MG",182559
"AMINOPHYLLINE , 緩釋錠劑膠囊劑 , 100.00 MG",3019274
"AMINOPHYLLINE , 緩釋錠劑膠囊劑 , 225.00 MG",13170220
"AMINOPHYLLINE , 注射劑 , 250.00 MG",1035444
"AMINOPHYLLINE 25MG + CHLORPHENIRAMINE 2MG + METHOXYPHENAMINE 12.5MG +NOSCAPINE 7MG, 一般錠劑膠囊劑,",20367
"BAMBUTEROL , 一般錠劑膠囊劑 , 10.00 MG",6393695
"BECLOMETHASONE DIPROPIONATE , 口腔噴霧劑 , 50 MCG/DOSE , 200 DOSE",3095
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 200 DOSE",1890
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 200 DOSE",184
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 200 DOSE",18791
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 250 MCG/DOSE , 200 DOSE",1280
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 100.00 , DOSE",116519
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 200.00 , DOSE",43991
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 300.00 , DOSE",8563
"BUDESONIDE , 口鼻噴霧/吸入劑 , 500 MCG/ML , 2 ML",169859
"CHOLINE THEOPHYLLINATE , 一般錠劑膠囊劑 , 100.00 MG",1446685
"CHOLINE THEOPHYLLINATE , 一般錠劑膠囊劑 , 200.00 MG",1059
"CLENBUTEROL , 一般錠劑膠囊劑 , 20.00 MCG",777189
"CLORPRENALINE , 一般錠劑膠囊劑 , 5.00 MG",49095
"DIPROPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",6201076
"DIPROPHYLLINE , 注射劑 , 300.00 MG",100457
"DIPROPHYLLINE , 栓劑 , 200.00 MG",50089
"DIPROPHYLLINE 25MG/ML + GUAIFENESIN 40MG/ML, 注射劑, 2.00ML",2367
"DIPROPHYLLINE 100MG + METHYLEPHEDRINE 10MG, 栓劑",14525
"DIPROPHYLLINE 200MG + GUAIFENESIN 200MG, 一般錠劑膠囊劑,",208394
"DIPROPHYLLINE 26MG/ML + DIPHENHYDRAMINE 30MG/ML, 注射劑, 1.00ML",10800
"DIPROPHYLLINE 300MG/ML + CAFFEINE 50MG/ML, 注射劑, 2.00ML",7872
"DIPROPHYLLINE 50MG + METHYLEPHEDRINE 12.5MG + CHLORPHENIRAMINE 4MG, 一般錠劑膠囊劑,",305284
"DIPROPHYLLIN 25MG/ML + BUTETHAMATE 2MG/ML + GUAIFENESIN 40MG/ML, 注射劑,2.00ML",1189
"DIPROPHYLLINE 60MG + EPHEDRINE 10MG + PHENOBARBITAL 10MG, 一般錠劑膠囊劑,",546
"DIPROPHYLLINE 60MG/ML + CHLORPHENIRAMINE 2MG/ML + METHOXYPHENAMINE50MG/ML, 注射劑, 1.00ML",4657
"DIPROPHYLLINE 75MG/ML + METHYLEPHEDRINE 20MG/ML + CHLORPHENIRAMINE 2MG/ML+ ETHAVERINE 7.5MG/ML, 注射劑, 2.00ML",355
"DIPROPHYLLINE 60MG + EPHEDRINE 4MG + DIPHENHYDRAMINE 18MG + GUAIFENESIN75MG, 栓劑",56558
"DIPROPHYLLINE 75MG + PAPAVERINE 20MG + METHYLEPHEDRINE 12.5MG +CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",81515
"DIPROPHYLLINE 40MG/ML + METHYLEPHEDRINE 12MG/ML + CHLORPHENIRAMINE 2MG/ML+ METHOXYPHENAMINE 50MG/ML + GUAIFENESIN 20MG/ML, 注射劑, 1.00ML",2580
"DIPROPHYLLINE 40MG/ML + METHYLEPHEDRINE 12MG/ML + CHLORPHENIRAMINE 2MG/ML+ METHOXYPHENAMINE 50MG/ML + GUAIFENESIN 20MG/ML, 注射劑, 2.00ML",31726
"DIPROPHYLLINE 2.5MG/ML + CAFFEINE, 口服液劑, 120.00ML",115
"DIPROPHYLLINE 25MG + METHYLEPHEDRINE 5MG + CHLORPHENIRAMINE 2MG +GUAIFENESIN 25MG + SENEGA 5MG + SODIUM DIBUNATE 20MG, 一般錠劑膠囊劑,",76362
"DIPROPHYLLINE 200  MG/GM+BROMISOVALUM (=BROMVALERYLUREA) (=BROMVALETONE)100  MG/GM+CALCIUM (LACTATE) 3  MG/GM+CHLORPHENIRAMINE MALEATE8MG/GM+METHYLEPHEDRINE DL- HCL 50 MG/GM+PAPAVERINE HCL 15MG/GM,口服顆粒劑,1GM",1094
"EPHEDRINE , 一般錠劑膠囊劑 , 25.00 MG",94171
"EPHEDRINE , 注射劑 , 25.00 MG",23
"EPHEDRINE , 注射劑 , 40.00 MG",48007
"EPINEPHRINE 735MCG/ML + OXYTOCIN 33MCG/ML, 注射劑, 1.00ML",15
"FENOTEROL , 一般錠劑膠囊劑 , 2.50 MG",15211994
"FENOTEROL , 一般錠劑膠囊劑 , 5.00 MG",7207
"FENOTEROL , 口服液劑 , 0.50  MG/ML , 1.00 ML",964695
"FENOTEROL , 口服液劑 , 0.50  MG/ML , 60.00 ML",73524
"FENOTEROL , 口服液劑 , 5.00  MG/ML , 1.00 ML",57757
"FENOTEROL , 口服液劑 , 5.00  MG/ML , 20.00 ML",4349
"FENOTEROL , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 300.00 DOSE",245776
"FENOTEROL , 口鼻噴霧/吸入劑 , 625 MCG/ML , 2 ML",1339684
"FENSPIRIDE , 一般錠劑膠囊劑 , 40.00 MG",4008145
"FENSPIRIDE , 注射劑 , 40.00 MG",16348
"FLUTICASONE PROPIONATE , 口腔噴霧劑 , 50 MCG/DOSE , 60.00 , DOSE",34809
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 60.00 , DOSE",14776
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 120.00 , DOSE",5287
"FLUTICASONE PROPIONATE , 口腔噴霧劑 , 250 MCG/DOSE , 120.00 , DOSE",10720
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 250 MCG/DOSE ,  60.00 , DOSE",33802
"FORMOTEROL , 一般錠劑膠囊劑 , 40.00 MCG",2083138
"FORMOTEROL , 外用噴霧劑 , 4.5 MCG/DOSE , 60.00 DOSE",5
"FORMOTEROL , 口鼻噴霧/吸入劑 , 9.0 MCG/DOSE , 60.00 DOSE",11623
"BUDESONIDE 80 MCG/DOSE + FORMOTEROL 4.5MCG/DOSE , 口鼻噴霧/吸入劑 , 120.00 , DOSE10.14MG",122
"BUDESONIDE 160 (320) MCG/DOSE + FORMOTEROL 4.5 (9.0) MCG/DOSE , 口鼻噴霧/吸入劑,120.00 (60.00) DOSE,  19.74MG",134835
"HEXOPRENALINE , 口腔噴霧劑 , 230 MCG/DOSE , 400.00 DOSE",14
"HEXOPRENALINE , 一般錠劑膠囊劑 , 1.00 MG",10112
"HEXOPRENALINE , 一般錠劑膠囊劑 , 500.00 MCG",2546964
"HEXOPRENALINE , 注射劑 , 5.00 MCG",27139
"IPRATROPIUM , 口鼻噴霧/吸入劑, 0.25  MG/ML , 2.00 ML",5942813
"IPRATROPIUM , 口鼻噴霧/吸入劑, 0.25  MG/ML , 20.00 ML",2601
"IPRATROPIUM , 口鼻噴霧/吸入劑 , 20 MCG/DOSE , 200.00 , DOSE",108926
"IPRATROPIUM 40 MCG/DOSE + FENOTEROL 50 MCG/DOSE, 口鼻噴霧/吸入劑, 300.00DOSE",8122
"IPRATROPIUM 40 MCG/DOSE + FENOTEROL 100 MCG/DOSE , 口鼻噴霧/吸入劑, 300.00DOSE",438
"IPRATROPIUM 20 MCG/DOSE + SALBUTAMOL 120 MCG/DOSE, 口鼻噴霧/吸入劑, 200.00DOSE",129218
"METAPROTERENOL , 一般錠劑膠囊劑 , 10.00 MG",49934
"METAPROTERENOL , 一般錠劑膠囊劑 , 20.00 MG",74971
"METAPROTERENOL , 注射劑 , 500.00 MCG",1720
"METAPROTERENOL , 口鼻噴霧/吸入劑 , 750 MCG/DOSE , 300.00 DOSE",5113
"METAPROTERENOL 20MG + BROMHEXINE 8MG, 一般錠劑膠囊劑,",97306
"METAPROTERENOL 5MG + DOXYLAMINE 7.5MG + BROMHEXINE 8MG, 一般錠劑膠囊劑,",3144410
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML, 口服液劑, 1.00ML",21577494
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML,口服液劑, 60.00ML",841901
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML, 口服液劑, 120.00ML",5777047
"METHOXYPHENAMINE , 一般錠劑膠囊劑 , 50.00 MG",23064
"METHOXYPHENAMINE , 注射劑 , 100.00 MG",4
"METHYLEPHEDRINE 20 MG + CHLORPHENIRAMINE 3 MG, 一般錠劑膠囊劑,",88534
"METHYLEPHEDRINE , 一般錠劑膠囊劑 , 15.00 MG",30987
"METHYLEPHEDRINE , 一般錠劑膠囊劑 , 25.00 MG",4622651
"METHYLEPHEDRINE , 一般錠劑膠囊劑 , 30.00 MG",2217384
"METHYLEPHEDRINE , 注射劑 , 40.00 MG",2749
"MONTELUKAST , 一般錠劑膠囊劑/顆粒劑 , 4.00 MG",1814023
"MONTELUKAST , 一般錠劑膠囊劑 , 5.00 MG",1679870
"MONTELUKAST , 一般錠劑膠囊劑 , 10.00 MG",1435807
"NOSCAPINE 13.8MG + CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",14273
"NOSCAPINE 10MG+CHLORPHENIRAMINE 2.5MG+METHYLEPHEDRINE 10MG+ETHENZAMIDE(=ETHOXYBENZAMIDE) 240MG+CAFFEINE 30MG+HYDROXYBUTYRIC ACID BETA- P-PHENETIDIDE (=BUCETIN)160MG,一般錠劑膠囊劑",33103
"PROCATEROL , 口腔噴霧劑 , 10 MCG/DOSE , 100.00 DOSE",9719
"PROCATEROL , 一般錠劑膠囊劑 , 25.00 MCG",20665315
"PROCATEROL , 一般錠劑膠囊劑 , 50.00 MCG",2862665
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 1.00 ML",4973780
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 60.00 ML",692422
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 500.00 ML",4272
"PROXYPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",15539
"PROXYPHYLLINE , 注射劑 , 200.00 MG",13822
"SALBUTAMOL , 一般錠劑膠囊劑 , 2.00 MG",6938815
"SALBUTAMOL , 一般錠劑膠囊劑 , 4.00 MG",1245191
"SALBUTAMOL , 一般錠劑膠囊劑 , 4.80 MG",9
"SALBUTAMOL , 緩釋錠劑膠囊劑 , 4.00 MG",2466761
"SALBUTAMOL , 緩釋錠 , 8.00 MG",13616
"SALBUTAMOL ,口服液劑 , 0.40  MG/ML , 1.00 ML",232418
"SALBUTAMOL ,口服液劑 , 0.40  MG/ML , 60.00 ML",39705
"SALBUTAMOL , 內服液劑 , 0.40  MG/ML , 150.00 ML",67
"SALBUTAMOL , 注射劑 , 500.00 MCG",4811
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 5.00  MG/ML , 20 ML",3620
"SALBUTAMOL , 口鼻噴霧/吸入劑, 2.00  MG/ML , 2.50 ML",2208378
"FLUTICASONE 50 (100) MCG/DOSE + SALMETEROL 25 (50) MCG/DOSE, 口鼻噴霧/吸入劑, 120.00(60.00) DOSE,  9.0MG",62195
"FLUTICASONE 125 (250)  MCG/DOSE + SALMETEROL 25 (50) MCG/DOSE, 口鼻噴霧/吸入劑,120.00 (60.00) DOSE, 18MG",223113
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 80.00 DOSE",148
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 200.00 DOSE",34971
"SALBUTAMOL , 口腔噴霧劑 , 100 MCG/DOSE , 200.00 DOSE",1
"SALBUTAMOL , 口腔噴霧劑 , 100 MCG/DOSE , 400.00 DOSE",962
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 400.00 DOSE",25864
"SALMETEROL , 口鼻噴霧/吸入劑 , 25 MCG/DOSE ,  60.00 DOSE",20793
"SALMETEROL , 口鼻噴霧/吸入劑 , 25 MCG/DOSE ,  120.00 DOSE",139
"SALMETEROL , 口腔噴霧劑 , 50 MCG/DOSE ,  200.00 DOSE",7
"SALMETEROL , 口鼻噴霧/吸入劑 , 50 MCG/DOSE ,  60.00 DOSE",5257
"SCOPOLAMINE 80MCG + DIPROPHYLLINE 15MG + DIPHENHYDRAMINE 25MG + VITAMIN B62MG, 一般錠劑膠囊劑,",1013869
"SODIUM CROMOGLYCATE , 口腔噴霧劑 , 5 MG/DOSE , 112.00 , DOSE",3016
"SODIUM CROMOGLYCATE , 外用錠劑 , 20.00 MG",18
"TERBUTALINE , 一般錠劑膠囊劑 , 2.50 MG",3085011
"TERBUTALINE , 一般錠劑膠囊劑 , 5.00 MG",10961
"TERBUTALINE , 緩釋錠劑膠囊劑 , 5.00 MG",52646
"TERBUTALINE , 口服液劑 , 0.30  MG/ML , 100.00 ML",99
"TERBUTALINE , 注射劑 , 200.00 MCG",30
"TERBUTALINE , 口鼻噴霧/吸入劑 , 2.50  MG/ML , 2.00 ML",5254556
"TERBUTALINE , 口鼻噴霧/吸入劑 , 500 MCG/DOSE , 200.00 DOSE",28106
"THEOPHYLLINE, 一般錠劑膠囊劑, 150.00MG",25787
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 125.00 MG",4554160
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 200.00 MG",33123285
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 250.00 MG",9972662
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 300.00 MG",200542
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 400.00 MG",2064297
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 1.00 ML",230300
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 60.00 ML",228333
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 120.00 ML",1609
"THEOPHYLLINE 75MG + GUAIFENESIN 50MG, 一般錠劑膠囊劑,",3141
"THEOPHYLLINE 75-300MG + GUAIFENESIN 50-100MG, 一般錠劑膠囊劑",3347245
"THEOPHYLLINE 150MG + GUAIFENESIN 100MG, 一般錠劑膠囊劑,",3955
"THEOPHYLLINE 150MG + GUAIFENESIN 50MG, 一般錠劑膠囊劑,",130513
"THEOPHYLLINE 200MG + GUAIFENESIN 100MG, 一般錠劑膠囊劑,",432250
"THEOPHYLLINE 130MG + EPHEDRINE 24MG + PHENOBARBITAL 8MG, 一般錠劑膠囊劑,",10499
"THEOPHYLLINE 5.34MG/ML + METHYLEPHEDRINE 1.67MG/ML + CHLORPHENIRAMINE0.13MG/ML + PHENOBARBITAL 0.67MG/ML, 口服液劑, 1.00ML",7208
"TIOTROPIUM , 口鼻噴霧/吸入劑, 18.00 MCG/DOSE,30DOSE",26341
"TRIMETOQUINOL , 一般錠劑膠囊劑 , 3.00 MG",5602411
"ZAFIRLUKAST , 一般錠劑膠囊劑 , 20.00 MG",510115
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 100.00 MG",113154
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 200.00 MG",2144621
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 600.00 MG",18469
"ACETYLCYSTEINE , 口服顆粒劑 , 20.00 MG",81367
"ACETYLCYSTEINE , 口服顆粒劑 , 40.00 MG",12
"ACETYLCYSTEINE , 口服顆粒劑 , 40.00 MG",31588
"ACETYLCYSTEINE , 口服顆粒劑 , 66.67 MG",87988
"ACETYLCYSTEINE , 口服顆粒劑 , 100.00 MG",14430654
"ACETYLCYSTEINE , 口服顆粒劑 , 200.00 MG",13081401
"ACETYLCYSTEINE , 口服顆粒劑 , 4000.00 MG",10867
"ACETYLCYSTEINE , 口服顆粒劑 , 20000.00 MG",17
"ACETYLCYSTEINE , 口服顆粒劑 , 33335.00 MG",172
"ACETYLCYSTEINE , 口服顆粒劑 , 66670.00 MG",3
"ACETYLCYSTEINE , 注射劑 , 300.00 MG",398387
"ACETYLCYSTEINE , 外用噴霧劑 , 350.00 MG",202438
"ACETAMINOPHEN 325MG + PSEUDOEPHEDRINE 30MG, 一般錠劑膠囊劑,",176180
"ACETAMINOPHEN 500MG + PSEUDOEPHEDRINE 60MG, 一般錠劑膠囊劑,",9689
"ACETAMINOPHEN 300MG + PSEUDOEPHEDRINE 30MG + CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",282920
"ACETAMINOPHEN 500MG + PSEUDOEPHEDRINE 30MG + CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",231392
"ACETAMINOPHEN 300MG + PHENYLPROPANOLAMINE 25MG + PHENYLTOLOXAMINE 22MG,一般錠劑膠囊劑,",378804
"ACETAMINOPHEN 300 MG + METHYLEPHEDRINE 20 MG + PHENYLTOLOXAMINE 20 MG, 一般錠劑膠囊劑,",908179
"ACETAMINOPHEN 300MG + PHENYLEPHRINE  5MG + CHLORPHENIRAMINE 2.5MG, 一般錠劑膠囊劑,",2817
"ACETAMINOPHEN 300MG + PHENYLEPHRINE 5MG + CHLORPHENIRAMINE 1MG + CAFFEINE30MG, 一般錠劑膠囊劑,",510573
"AMBROXOL , 一般錠劑膠囊劑 , 30.00 MG",77339700
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 1.00 ML",12192469
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 60.00 ML",101540
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 100.00 ML",8312
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 120.00 ML",31
"ANTIMONY POTASSIUM TARTRATE 1MG + GLYCYRRHIZIC ACID 40MG + BENZOIC ACID2.5MG, 一般錠劑膠囊劑,",82651
"含CODEINE複方鎮咳劑, 一般錠劑膠囊劑",3216946
"含DEXTROMETHORPHAN複方鎮咳劑, 一般錠劑膠囊劑",812659
"含ANTIHISTAMINE或NASAL DECONGESTANT之複方製劑, 一般錠劑膠囊劑",39803389
"BENPROPERINE , 一般錠劑膠囊劑 , 20.00 MG",6129089
"BENZONATATE , 一般錠劑膠囊劑 , 100.00 MG",16117357
"BROMHEXINE , 一般錠劑膠囊劑 , 8.00 MG",27078559
"BROMHEXINE , 一般錠劑膠囊劑 , 12.00 MG",815932
"BROMHEXINE , 注射劑 , 4.00 MG",113799
"BROMHEXINE , 注射劑 , 8.00 MG",1
"BROMHEXINE , 口服液劑 , 2.00  MG/ML , 1.00 ML",5373602
"BROMHEXINE , 口服液劑 , 2.00  MG/ML , 50.00 ML",209636
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,1.00ML",54973
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,60.00ML",708
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,135.00ML",149
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 1.00 ML",2735184
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 60.00 ML",570
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 120.00 ML",78657
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 200.00 ML",128632
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 3800.00 ML",9966
"CARBETAPENTANE , 一般錠劑膠囊劑 , 15.00 MG",2203
"CARBETAPENTANE , 一般錠劑膠囊劑 , 25.00 MG",1778523
"CARBETAPENTANE , 一般錠劑膠囊劑 , 30.00 MG",322535
"CARBOCYSTEINE , 一般錠劑膠囊劑 , 250.00 MG",9455989
"CARBOCYSTEINE , 一般錠劑膠囊劑 , 375.00 MG",6317291
"CARBOCYSTEINE , 口服顆粒劑 , 300.00 MG",1734145
"CARBOCYSTEINE , 口服液劑 , 20.00  MG/ML , 120.00 ML",152005
"CARBOCYSTEINE , 內服液劑 , 20.00  MG/ML , 125.00 ML",82
"CARBOCYSTEINE , 口服液劑 , 50.00  MG/ML , 60.00 ML",223405
"CHLOPHEDIANOL , 一般錠劑膠囊劑 , 25.00 MG",315069
"CHLOPHEDIANOL , 一般錠劑膠囊劑 , 30.00 MG",121546
"CHLOPHEDIANOL , 口服顆粒劑 , 41.60 MG",2208
"CHLOROPHYLL SODIUM COPPER 0.56MG/GM + ARMENIACAE SEMEN 3.5MG/GM + GAMBIR1.83MG/GM + CAFFEINE SODIUM BENZOATE 9.9MG/GM + GINSENG RADIX 19.8MG/GM, 口服顆粒劑, 口服顆粒劑",689334
"METHYLEPHEDRINE 35MG/ML+CHLORPHENIRAMINE 4MG/ML+CAFFEINE SODIUM20MG/ML+POTASSIUM GUAIACOLSULFONATE 25MG/ML+MAGNESIUM SULFATE25MG/ML+PROCAINE HCL 6MG/ML,注射劑",1468
"CHLORPHENIRAMINE 0.1MG/ML + METHYLEPHEDRINE 1MG/ML + GUAIFENESIN 5MG/ML, 口服液劑, 1.00ML",6356559
"CHLORPHENIRAMINE 0.1MG/ML + METHYLEPHEDRINE 1MG/ML + GUAIFENESIN 5MG/ML,口服液劑, 120.00ML",1912305
"CHLORPHENIRAMINE 2MG/ML + METHYLEPHEDRINE 20MG/ML + GUAIFENESIN 30MG/ML, 注射劑, 2.00ML",466
"CHLORPHENIRAMINE 0.07MG/ML +EPHEDRINE 0.27MG/ML + POTASSIUMGUAIACOLSULFONATE 3.33MG/ML + AMMONIUM HCL 5MG/ML+POLYGALA FLUID EXTRACT6.67MCL/ML, 口服液劑, 1.00ML",468931
"DEXTROMETHORPHAN HBR  0.5MG/ML+ AMMONIUM CHLORIDE 2MG/ML+CHLORPHENIRAMINE MALEATE  0.15MG/ML+METHYLEPHEDRINE DL- HCL  0.4MG/ML+POTASSIUM GUAIACOLSULFONATE 6MG/ML,口服液劑,120ML",202365
"CHLORPHENIRAMINE 0.17MG/ML +EPHEDRINE 0.67MG/ML + POTASSIUMGUAIACOLSULFONATE 10MG/ML + AMMONIUM HCL 16.67MG/ML+ POLYGALA FLUIDEXTRACT 6.67MCL/ML, 內服液劑, 1.00ML",2899139
"CHLORPHENIRAMINE 0.2MG/ML + AMMONIUM CHLORIDE 7.5MG/ML + GUAIFENESIN10MG/ML + PLATYCODON 1.5MCG/ML + POLYGALA EXTRACT 1.5MCG/ML, 口服液劑, 1.00ML",5693104
"CLOPERASTINE , 一般錠劑膠囊劑 , 10.00 MG",33839
"CLOPERASTINE , 口服顆粒劑 , 177.00 MG",30
"CLOPERASTINE , 口服顆粒劑 , 88500.00 MG",309
"CLOPERASTINE 20MG + METHYLEPHEDRINE 16.6MG + CHLORPHENIRAMINE 2.5MG +POTASSIUM GUAIACOLSULFONATE 80MG, 一般錠劑膠囊劑,",104886
"CODEINE PHOSPHATE , 一般錠劑膠囊劑 , 15.00 MG",1189581
"CODEINE PHOSPHATE , 一般錠劑膠囊劑 , 30.00 MG",2579033
"CODEINE PHOSPHATE , 注射劑 , 15.00 MG",132111
"CODEINE 5MG + TERPIN 10MG, 一般錠劑膠囊劑,",1999456
"CODEINE 0.6MG/ML + GUAIFENESIN 10MG/ML, 口服液劑, 1.00ML",52120
"CODEINE 0.6MG/ML + GUAIFENESIN 10MG/ML, 口服液劑, 3800.00ML",371
"CODEINE 1MG/ML + AMMONIUM CHLORIDE 20MG/ML, 口服液劑, 120.00ML",351286
"CODEINE 1.5MG/ML + PLATYCODON 0.06ML/ML, 口服液劑, 1.00ML",1437260
"CODEINE 1.5MG/ML + PLATYCODON 0.06ML/ML, 口服液劑, 120.00ML",126305
"CODEINE 2MG/ML + PRUNUS YEDOEUSIS 126MG/ML, 口服液劑, 1.00ML",6053145
"CODEINE 2MG/ML + PRUNUS YEDOEUSIS 126MG/ML, 口服液劑, 100.00ML",34365
"CODEINE 3MG + PAPAVERINE 15MG + PHENOLPHTHALEIN 15MG, 一般錠劑膠囊劑,",305275
"CODEINE 4.8MG + METHYLEPHEDRINE 21MG + CHLORPHENIRAMINE 4.5MG, 一般錠劑膠囊劑,",1180
"CODEINE 1MG/ML + AMMONIUM CHLORIDE 21.5MG/ML + DIPHENHYDRAMINE 1.5MG/ML, 口服液劑, 60.00ML",654
"CODEINE 1MG/ML + AMMONIUM CHLORIDE 21.5MG/ML + DIPHENHYDRAMINE 1.5MG/ML, 口服液劑, 100.00ML",3
"CODEINE 1MG/ML + BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL)0.088ML/ML, 口服液劑, 1.00ML",857361
