藥品分類分組名稱,醫令申報數量
"FLUNITRAZEPAM , 一般錠劑膠囊劑 , 2.00 MG",16544810
"FLUNITRAZEPAM , 注射劑 , 2.00 MG",7
"FLUPENTIXOL , 一般錠劑膠囊劑 , 1.00 MG",612833
"FLUPENTIXOL , 一般錠劑膠囊劑 , 3.00 MG",3378245
"FLUPENTIXOL , 一般錠劑膠囊劑 , 5.00 MG",113808
"FLUPENTIXOL , 注射劑 , 20.00 MG",106318
"FLUPHENAZINE DECANOATE , 注射劑 , 25.00 MG",25819
"FLUPHENAZINE DECANOATE , 注射劑 , 100.00 MG",79
"FLURAZEPAM , 一般錠劑膠囊劑 , 15.00 MG",855998
"FLURAZEPAM , 一般錠劑膠囊劑 , 30.00 MG",4517570
"HALOPERIDOL , 一般錠劑膠囊劑 , 0.50 MG",687557
"HALOPERIDOL , 一般錠劑膠囊劑 , .75 MG",379147
"HALOPERIDOL , 一般錠劑膠囊劑 , 1.00 MG",768490
"HALOPERIDOL , 一般錠劑膠囊劑 , 1.50 MG",17757
"HALOPERIDOL , 一般錠劑膠囊劑 , 2.00 MG",2026949
"HALOPERIDOL , 一般錠劑膠囊劑 , 3.00 MG",425
"HALOPERIDOL , 一般錠劑膠囊劑 , 5.00 MG",5491374
"HALOPERIDOL , 一般錠劑膠囊劑 , 10.00 MG",862367
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 1.00 ML",127576
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 15.00 ML",26070
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 30.00 ML",10188
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 60.00 ML",1
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 100.00 ML",21469
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 120.00 ML",12
"HALOPERIDOL , 注射劑 , 5.00 MG",189346
"HALOPERIDOL , 注射劑 , 10.00 MG",168
"HALOPERIDOL DECANOATE , 注射劑 , 50.00 MG",64684
"HALOPERIDOL DECANOATE , 注射劑 , 150.00 MG",40
"HYDROXYZINE , 一般錠劑膠囊劑 , 10.00 MG",116040
"HYDROXYZINE , 一般錠劑膠囊劑 , 25.00 MG",5443087
"LEVOMEPROMAZINE , 一般錠劑膠囊劑 , 25.00 MG",82475
"LITHIUM CARBONATE , 一般錠劑膠囊劑 , 300.00 MG",7819784
"LITHIUM CARBONATE , 一般錠劑膠囊劑 , 400.00 MG",1528328
"LORAZEPAM , 一般錠劑膠囊劑 , 0.50 MG",48137304
"LORAZEPAM , 一般錠劑膠囊劑 , 1.00 MG",28754099
"LORAZEPAM , 一般錠劑膠囊劑 , 2.00 MG",5377222
"LORAZEPAM , 注射劑 , 2.00 MG",520257
"LORAZEPAM , 注射劑 , 4.00 MG",17551
"LORMETAZEPAM , 一般錠劑膠囊劑 , 1.00 MG",37212
"LOXAPINE , 一般錠劑膠囊劑 , 25.00 MG",594415
"MEDAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",7310
"MEDAZEPAM , 一般錠劑膠囊劑 , 10.00 MG",7811
"MEPHENOXALONE , 一般錠劑膠囊劑 , 200.00 MG",46250213
"MEPHENOXALONE , 一般錠劑膠囊劑 , 500.00 MG",1379170
"METHOTRIMEPRAZINE , 一般錠劑膠囊劑 , 25.00 MG",57369
"MIDAZOLAM , 一般錠劑膠囊劑 , 7.50 MG",5785802
"MIDAZOLAM , 注射劑 , 5.00 MG",1315128
"MIDAZOLAM , 注射劑 , 15.00 MG",681394
"MIDAZOLAM , 注射劑 , 50.00 MG",128
"NIMETAZEPAM , 一般錠劑膠囊劑 , 3.00 MG",17265
"NIMETAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",492163
"NITRAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",2319132
"NITRAZEPAM , 一般錠劑膠囊劑 , 10.00 MG",5889
"NORDAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",3727112
"OLANZAPINE , 一般錠劑膠囊劑 , 2.50 MG",116
"OLANZAPINE , 一般錠劑膠囊劑 , 5.00 MG",3562786
"OLANZAPINE , 一般錠劑膠囊劑 , 10.00 MG",1523730
"OLANZAPINE , 注射劑 , 10.00 MG",11985
"OXAZEPAM , 一般錠劑膠囊劑 , 10.00 MG",113830
"OXAZEPAM , 一般錠劑膠囊劑 , 15.00 MG",2883239
"OXAZEPAM , 一般錠劑膠囊劑 , 30.00 MG",81978
"OXAZOLAM , 一般錠劑膠囊劑 , 10.00 MG",36849386
"OXAZOLAM , 一般錠劑膠囊劑 , 20.00 MG",242162
"PERPHENAZINE , 一般錠劑膠囊劑 , 4.00 MG",18023
"PERPHENAZINE , 注射劑 , 2.00 MG",1728
"PERPHENAZINE , 注射劑 , 5.00 MG",283
"PIMOZIDE , 一般錠劑膠囊劑 , 2.00 MG",467535
"PIMOZIDE , 一般錠劑膠囊劑 , 4.00 MG",3033
"PROCHLORPERAZINE , 一般錠劑膠囊劑 , 5.00 MG",7266271
"PROCHLORPERAZINE , 注射劑 , 5.00 MG",481147
"QUETIAPINE , 一般錠劑膠囊劑 , 25.00 MG",8466873
"QUETIAPINE , 一般錠劑膠囊劑 , 100.00 MG",3482930
"QUETIAPINE , 一般錠劑膠囊劑 , 200.00 MG",4428842
"QUETIAPINE , 一般錠劑膠囊劑 , 300.00 MG",138316
"RISPERIDONE , 一般錠劑膠囊劑 , 0.5 MG",406
"RISPERIDONE , 一般錠劑膠囊劑 , 1.00 MG",4858495
"RISPERIDONE , 一般錠劑膠囊劑 , 2.00 MG",10371360
"RISPERIDONE , 一般錠劑膠囊劑 , 3.00 MG",1629343
"RISPERIDONE , 口服液劑 , 1.00  MG/ML , 30.00 ML",85363
"RISPERIDONE , 注射劑 , 25.00 MG",22742
"RISPERIDONE , 注射劑 , 37.50 MG",5774
"RISPERIDONE , 注射劑 , 50.00 MG",1108
"SECOBARBITAL , 一般錠劑膠囊劑 , 100.00 MG",6
"SULPIRIDE , 一般錠劑膠囊劑 , 50.00 MG",18023726
"SULPIRIDE , 一般錠劑膠囊劑 , 100.00 MG",698900
"SULPIRIDE , 一般錠劑膠囊劑 , 200.00 MG",21940183
"SULPIRIDE , 一般錠劑膠囊劑 , 400.00 MG",153521
"SULPIRIDE , 注射劑 , 50.00 MG",801
"THIORIDAZINE , 一般錠劑膠囊劑 , 10.00 MG",54717
"THIORIDAZINE , 一般錠劑膠囊劑 , 25.00 MG",882191
"THIORIDAZINE , 一般錠劑膠囊劑 , 50.00 MG",507093
"THIORIDAZINE , 一般錠劑膠囊劑 , 100.00 MG",637605
"TRIAZOLAM , 一般錠劑膠囊劑 , 250.00 MCG",5863869
"TRIFLUOPERAZINE , 一般錠劑膠囊劑 , 1.00 MG",155909
"TRIFLUOPERAZINE , 一般錠劑膠囊劑 , 2.00 MG",1477
"TRIFLUOPERAZINE , 一般錠劑膠囊劑 , 5.00 MG",1534714
"TRIFLUOPERAZINE , 一般錠劑膠囊劑 , 10.00 MG",821680
"ZIPRASIDONE, 一般錠劑膠囊劑, 40-60MG",926859
"ZOLPIDEM , 一般錠劑膠囊劑 , 10.00 MG",119517849
"ZOPICLONE/ESZOPICLONE, 一般錠劑膠囊劑 , 7.50 MG/3.0MG",16792710
"ZOTEPINE , 一般錠劑膠囊劑 , 25.00 MG",300182
"ZOTEPINE , 一般錠劑膠囊劑 , 50.00 MG",5235321
"ZUCLOPENTHIXOL , 注射劑 , 50.00 MG",4881
"ZUCLOPENTHIXOL , 注射劑 , 100.00 MG",19
"AMITRIPTYLINE , 一般錠劑膠囊劑 , 10.00 MG",1683333
"AMITRIPTYLINE , 一般錠劑膠囊劑 , 25.00 MG",3803717
"AMITRIPTYLINE , 緩釋錠劑膠囊劑 , 25.00 MG",60295
"AMITRIPTYLINE 12.5MG + CHLORDIAZEPOXIDE 5MG, 一般錠劑膠囊劑,",54133
"ATOMOXETINE , 一般錠劑膠囊劑 , 10-60MG",16620
"BUPROPION , 緩釋錠劑膠囊劑 , 150.00 MG",3132245
"CAFFEINE , 注射劑 , 200.00 MG",306
"CAFFEINE 100MG + VITAMIN B1 5MG, 一般錠劑膠囊劑,",41437
"CAFFEINE 150MG + VITAMIN B1 10MG + VITAMIN B2 2MG + NICOTINAMIDE 10MG, 一般錠劑膠囊劑,",34407
"CITALOPRAM , 一般錠劑膠囊劑 , 20.00 MG",3964256
"CLOMIPRAMINE , 一般錠劑膠囊劑 , 10.00 MG",930
"CLOMIPRAMINE , 一般錠劑膠囊劑 , 25.00 MG",515270
"DONEPEZIL , 一般錠劑膠囊劑 , 5.00 MG",1068249
"DONEPEZIL , 一般錠劑膠囊劑 , 10.00 MG",93915
"DOTHIEPIN , 一般錠劑膠囊劑 , 25.00 MG",185935
"DOXEPIN , 一般錠劑膠囊劑 , 10.00 MG",852333
"DOXEPIN , 一般錠劑膠囊劑 , 25.00 MG",3135404
"DULOXETINE , 一般錠劑膠囊劑 , 30.00 MG",1472125
"DULOXETINE , 一般錠劑膠囊劑 , 60.00 MG",276306
"ESCITALOPRAM OXALATE , 一般錠劑膠囊劑 , 5.00 MG",56
"ESCITALOPRAM OXALATE , 一般錠劑膠囊劑 , 10.00 MG",3692283
"ESCITALOPRAM OXALATE , 一般錠劑膠囊劑 , 20.00 MG",56
"FLUOXETINE , 一般錠劑膠囊劑 , 10.00 MG",264152
"FLUOXETINE , 一般錠劑膠囊劑 , 20.00 MG (DISPERSIBLE)",14290828
"FLUPENTIXOL 500MCG + MELITRACEN 10MG, 一般錠劑膠囊劑,",22265387
"FLUVOXAMINE , 一般錠劑膠囊劑 , 50.00 MG",3115633
"FLUVOXAMINE , 一般錠劑膠囊劑 , 100.00 MG",488790
"GALANTAMINE , 一般錠劑膠囊劑 , 4.00 MG",15938
"GALANTAMINE , 一般錠劑膠囊劑 , 8-12MG",289829
"GALANTAMINE , 緩釋錠劑膠囊劑 , 8MG",14695
"GALANTAMINE , 緩釋錠劑膠囊劑 , 16-24MG",76723
"GINKGO BILOBA EXTRACT, 一般錠劑膠囊劑 , 40.00 MG",30024375
"GINKGO BILOBA EXTRACT(=9.6MG GINKGO FLAVONGLYCOSIDE , 口服液劑 , 40.00  MG/ML ,25.00 ML",185
"GINKGO BILOBA EXTRACT(=9.6MG GINKGO FLAVONGLYCOSIDE , 口服液劑 , 40.00  MG/ML ,30.00 ML",168
"GINKGO BILOBA EXTRACT(=9.6MG GINKGO FLAVONGLYCOSIDE , 注射劑 , 7.00 MG",12
"GINKGO BILOBA EXTRACT(=9.6MG GINKGO FLAVONGLYCOSIDE , 注射劑 , 17.50 MG",6646
"IMIPRAMINE , 一般錠劑膠囊劑 , 10.00 MG",7952731
"IMIPRAMINE , 一般錠劑膠囊劑 , 25.00 MG",17780990
"MAPROTILINE , 一般錠劑膠囊劑 , 10.00 MG",369
"MAPROTILINE , 一般錠劑膠囊劑 , 25.00 MG",1017538
"MEMANTINE , 一般錠劑膠囊劑 , 10.00 MG",178958
"METHYLPHENIDATE , 一般錠劑膠囊劑 , 10.00 MG",5347192
"METHYLPHENIDATE, 緩釋錠劑膠囊劑, 18–20mg",1506023
"METHYLPHENIDATE, 緩釋錠劑膠囊劑, 36–40mg",862157
"METHYLPHENIDATE , 緩釋錠劑膠囊劑 , 54.00 MG",12270
"MILNACIPRAN , 一般錠劑膠囊劑 , 25.00 MG",23784
"MILNACIPRAN , 一般錠劑膠囊劑 , 50.00 MG",877885
"MIRTAZAPINE , 一般錠劑膠囊劑 , 15.00 MG",929
"MIRTAZAPINE , 一般錠劑膠囊劑 , 30.00 MG",5167885
"MOCLOBEMIDE , 一般錠劑膠囊劑 , 150.00 MG",2928995
"MODAFINIL , 一般錠劑膠囊劑 , 200.00 MG",28137
"OXITRIPTAN , 一般錠劑膠囊劑 , 100.00 MG",20410
"PAROXETINE , 一般錠劑膠囊劑 , 20.00 MG",7569354
"PAROXETINE , 一般錠劑膠囊劑 , 30.00 MG",10891
"PAROXETINE , 緩釋錠劑膠囊劑 , 12.50 MG",1529
"PIRACETAM , 一般錠劑膠囊劑 , 400.00 MG",16127992
"PIRACETAM , 一般錠劑膠囊劑 , 800.00 MG",550012
"PIRACETAM , 一般錠劑膠囊劑 , 1200.00 MG",24855630
"PIRACETAM , 注射劑 , 1.00 GM",187238
"PIRACETAM , 注射劑 , 2.00 GM",17749
"PIRACETAM , 注射劑 , 4.00 GM",2
"PIRACETAM , 注射劑 , 12.00 GM",25356
"RIVASTIGMINE , 一般錠劑膠囊劑 , 1.5-6MG",1488424
"SERTRALINE , 一般錠劑膠囊劑 , 50.00 MG",10945549
"SERTRALINE , 一般錠劑膠囊劑 , 100.00 MG",56
"TRAZODONE , 一般錠劑膠囊劑 , 25.00 MG",1242080
"TRAZODONE , 一般錠劑膠囊劑 , 50.00 MG",29138891
"TRAZODONE , 一般錠劑膠囊劑 , 100.00 MG",1748233
"TRAZODONE , 一般錠劑膠囊劑 , 150.00 MG",186519
"VENLAFAXINE , 一般錠劑膠囊劑 , 37.50 MG",2220903
"VENLAFAXINE , 緩釋錠劑膠囊劑 , 37.50 MG",11992
"VENLAFAXINE , 緩釋錠劑膠囊劑 , 75.00 MG",8583421
"VENLAFAXINE , 緩釋錠劑膠囊劑 , 150.00 MG",674
"BETAHISTINE , 一般錠劑膠囊劑 , 6.00 MG",7799098
"BETAHISTINE , 一般錠劑膠囊劑 , 8.00 MG",2310229
"BETAHISTINE , 一般錠劑膠囊劑 , 12.00 MG",3133388
"BETAHISTINE , 一般錠劑膠囊劑 , 16.00 MG",9991812
"BETAHISTINE , 一般錠劑膠囊劑 , 24.00 MG",553280
"BETHANECHOL , 一般錠劑膠囊劑 , 10.00 MG",80604
"BETHANECHOL , 一般錠劑膠囊劑 , 25.00 MG",14687346
"BETHANECHOL , 一般錠劑膠囊劑 , 50.00 MG",1027
"CINNARIZINE , 一般錠劑膠囊劑 , 15.00 MG",11678
"CINNARIZINE , 一般錠劑膠囊劑 , 25.00 MG",10116578
"CINNARIZINE , 一般錠劑膠囊劑 , 50.00 MG",35618
"DIPHENIDOL , 一般錠劑膠囊劑 , 25.00 MG",66901528
"DIPHENIDOL , 一般錠劑膠囊劑 , 50.00 MG",3594825
"DIPHENIDOL , 注射劑 , 20.00 MG",18691
"DIPHENIDOL , 注射劑 , 40.00 MG",3703
"FLUNARIZINE , 一般錠劑膠囊劑 , 5.00 MG",23091799
"FLUNARIZINE , 一般錠劑膠囊劑 , 10.00 MG",4359070
"NEOSTIGMINE , 注射劑 , 500.00 MCG",48285
"PILOCARPINE , 一般錠劑膠囊劑 , 5.00 MG",2033091
"PYRIDOSTIGMINE , 一般錠劑膠囊劑 , 60.00 MG",3210977
"RILUZOLE , 一般錠劑膠囊劑 , 50.00 MG",182310
"HYDROXYCHLOROQUINE , 一般錠劑膠囊劑 , 200.00 MG",15810557
"METRONIDAZOLE , 一般錠劑膠囊劑 , 250.00 MG",6620677
"QUININE (=CHININUM) , 一般錠劑膠囊劑 , 100.00 MG",333
"TINIDAZOLE , 一般錠劑膠囊劑 , 150.00 MG",84
"TINIDAZOLE , 一般錠劑膠囊劑 , 500.00 MG",393458
"LEVAMISOLE , 一般錠劑膠囊劑 , 40.00 MG",90907
"LEVAMISOLE , 一般錠劑膠囊劑 , 50.00 MG",163760
"LEVAMISOLE , 一般錠劑膠囊劑 , 150.00 MG",1949
"MEBENDAZOLE , 一般錠劑膠囊劑 , 100.00 MG",66644
"MEBENDAZOLE , 口服顆粒劑 , 50.00 GM",6
"PRAZIQUANTEL , 一般錠劑膠囊劑 , 600.00 MG",2141
"CROTAMITON , 外用液劑 , 100.00  MG/ML , 30.00 ML",88325
"CROTAMITON 100MG/GM +HYDROCORTISONE 2.5MG/GM,外用軟膏劑,5.00GM",521
"LINDANE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",84880
"AZELASTINE , 外用噴霧劑 , 1.00  MG/ML , 100 DOSE",2586
"AZELASTINE , 耳鼻用液劑 , 140MCG/DOSE , 100 DOSE",480
"AZELASTINE , 耳鼻用液劑 , 140MCG/DOSE , 120 DOSE",1737
"BECLOMETHASONE , 外用噴霧劑 , 50 MCG/DOSE , 200.00 DOSE",1
"BECLOMETHASONE , 耳鼻用液劑 , 42-50 MCG/DOSE , 200.00 DOSE",1440
"BECLOMETHASONE , 耳鼻用液劑 , 100 MCG/DOSE , 200.00 DOSE",139822
"BUDESONIDE , 耳鼻用液劑 , 32 MCG/DOSE, 120.00 , DOSE",2
"BUDESONIDE , 外用噴霧劑 , 50 MCG/DOSE, 200.00 , DOSE",4058
"BUDESONIDE , 耳鼻用液劑 , 50 MCG/DOSE, 120.00 , DOSE",113
"BUDESONIDE , 耳鼻用液劑 , 50 MCG/DOSE, 200.00 , DOSE",26858
"BUDESONIDE , 耳鼻用液劑 , 64 MCG/DOSE, 120.00 , DOSE",229516
"BUDESONIDE , 外用噴霧劑 , 100 MCG/DOSE, 200.00 , DOSE",1123
"BUDESONIDE , 耳鼻用液劑 , 100 MCG/DOSE, 120.00 , DOSE",13437
"BUDESONIDE , 耳鼻用液劑 , 100 MCG/DOSE, 200.00 , DOSE",65558
"CARBINOXAMINE 4MG + PSEUDOEPHEDRINE 60MG, 一般錠劑膠囊劑,",346884
"CETYLPYRIDINIUM 0.25MG/GM + EPHEDRINE 2MG/GM + EUCALYPTOL 10MG/GM +LIDOCAINE 2MG/GM + MENTHOL 2MG/GM + TYROTHRICIN 0.25MG/GM, 外用軟膏劑, 3.50GM",571
"CETYLPYRIDINIUM 0.25MG/GM + EPHEDRINE 2MG/GM + EUCALYPTOL 10MG/GM +LIDOCAINE 2MG/GM + MENTHOL 2MG/GM + TYROTHRICIN 0.25MG/GM, 外用軟膏劑, 5.00GM",14119
"DEXAMETHASONE 280MCG/GM + TRAMAZOLINE 1.67MG/GM, 口鼻噴霧/吸入劑, 125.00DOSE",17417
"FLUTICASONE , 耳鼻用液劑 , 50 MCG/DOSE, 120.00 , DOSE",300257
"MOMETASONE , 耳鼻用液劑 , 50 MCG/DOSE, 140.00 , DOSE",39702
"NAPHAZOLINE 1MG/ML + CHLORPHENIRAMINE 2.5MG/ML, 外用液劑, 14.00ML",19
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 1MG/ML, 耳鼻用液劑, 20.00ML",81
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 4MG/ML, 耳鼻用液劑, 15.00ML",13475
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 4MG/ML + CHLOROBUTANOL 2MG/ML, 耳鼻用液劑, 15.00ML",2303
"NAPHAZOLINE 0.5MG/ML + DIPHENHYDRAMINE 2MG/ML + PROCAINE 10MG/ML, 耳鼻用液劑,15.00ML",411
"NAPHAZOLINE 0.5MG/ML + DIPHENHYDRAMINE 2MG/ML + PROCAINE 10MG/ML +BENZALKONIUM CHLORIDE 0.1MG/ML, 耳鼻用液劑, 15.00ML",706
"NAPHAZOLINE 0.5MG/ML + DIPHENHYDRAMINE 2MG/ML + PROCAINE 10MG/ML +BENZALKONIUM CHLORIDE 0.1MG/ML, 耳鼻用液劑, 500.00ML",5
"OXYMETAZOLINE , 口鼻噴霧/吸入劑 , 0.5 MG/ML , 15 ML",6490
"OXYMETAZOLINE , 耳鼻用液劑 , 0.5 MG/ML , 10 ML",10553
"OXYMETAZOLINE , 耳鼻用液劑 , 0.5 MG/ML , 15 ML",14110
"OXYMETAZOLINE , 耳鼻用液劑 , 1.0 MG/ML , 15 ML",21706
"OXYMETAZOLINE , 耳鼻用液劑 , 1.0 MG/ML , 30 ML",719
"PHENYLEPHRINE 1 MG/ML + BROMPHENIRAMINE 0.8MG/ML,口服液劑 , 1 ML",3978145
"PHENYLEPHRINE 0.3 MG/ML + CHLORPHENIRAMINE 0.2 MG/ML, 口服液劑 , 1 ML",3782755
"PREDNISOLONE 2MG/ML + PHENYLEPHRINE 50MG + DIPHENHYDRAMINE 10MG/ML +NEOMYCIN 50MG/ML, 口鼻噴霧/吸入劑, 15.00ML",9
"PSEUDOEPHEDRINE , 一般錠劑膠囊劑 , 30.00 MG",2856994
"PSEUDOEPHEDRINE , 一般錠劑膠囊劑 , 60.00 MG",7783150
"PSEUDOEPHEDRINE , 緩釋錠劑膠囊劑 , 120.00 MG",467886
"PSEUDOEPHEDRINE 120MG + CETIRIZINE 5MG , 緩釋錠劑膠囊劑",872579
"PSEUDOEPHEDRINE 120MG + LORATADINE 5MG , 緩釋錠劑膠囊劑",20824454
"PSEUDOEPHEDRINE 240MG + LORATADINE 10MG , 緩釋錠劑膠囊劑",443035
"PSEUDOEPHEDRINE 60MG + TRIPROLIDINE 2.50MG  一般錠劑膠囊劑",9851189
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 1.00ML",7818838
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 60.00ML",403074
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 100.00ML",1
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 120.00ML",303
"PPSEUDOEPHEDRINE 15MG/GM + BROMPHENIRAMINE 4MG/GM, 口服顆粒劑, 1.00 GM",1393105
"PSEUDOEPHEDRINE 3MG/ML + BROMPHENIRAMINE 0.2MG/ML, 口服液劑, 1.00 ML",344260
"PSEUDOEPHEDRINE 3MG/ML + BROMPHENIRAMINE 0.8MG/ML, 口服液劑, 1.00 ML",252982
"SODIUM CROMOGLYCATE , 外用噴霧劑 , 20.00  MG/ML , 13.00 ML",2537
"SODIUM CROMOGLYCATE , 外用噴霧劑 , 20.00  MG/ML , 15.00 ML",2573
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 20.00  MG/ML , 15.00 ML",17711
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 20.00  MG/ML , 30.00 ML",200
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 40.00  MG/ML , 15.00 ML",1611
"TIXOCORTOL PIVALATE , 耳鼻用液劑 , 10MG/ML, 10 ML",172
"TRIAMCINOLONE , 耳鼻用液劑 , 0.55 MG/GM, 120.00 , DOSE",131962
"XYLOMETAZOLINE , 耳鼻用液劑 , 1.00  MG/ML , 10.00 ML",570
"FUSAFUNGINE , 口鼻噴霧/吸入劑 ,0.5MG/DOSE , 100.00 DOSE",12534
"AMINOPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",13404176
"AMINOPHYLLINE , 一般錠劑膠囊劑 , 200.00 MG",170277
"AMINOPHYLLINE , 緩釋錠劑膠囊劑 , 100.00 MG",7003
"AMINOPHYLLINE , 緩釋錠劑膠囊劑 , 225.00 MG",8926884
"AMINOPHYLLINE , 注射劑 , 250.00 MG",538062
"BAMBUTEROL , 一般錠劑膠囊劑 , 10.00 MG",7171174
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 200 DOSE",980
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 200 DOSE",255
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 200 DOSE",11725
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 250 MCG/DOSE , 200 DOSE",11637
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 100.00 , DOSE",87920
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 200.00 , DOSE",51122
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 300.00 , DOSE",1580
"BUDESONIDE , 口鼻噴霧/吸入劑 , 500 MCG/ML , 2 ML",188744
"CHOLINE THEOPHYLLINATE , 一般錠劑膠囊劑 , 100.00 MG",3095
"CHOLINE THEOPHYLLINATE , 一般錠劑膠囊劑 , 200.00 MG",1258
"CLENBUTEROL , 一般錠劑膠囊劑 , 20.00 MCG",539981
"DIPROPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",6629610
"DIPROPHYLLINE , 注射劑 , 300.00 MG",45922
"DIPROPHYLLINE , 栓劑 , 200.00 MG",37669
"DIPROPHYLLINE 25MG/ML + GUAIFENESIN 40MG/ML, 注射劑, 2.00ML",2553
"DIPROPHYLLINE 100MG + METHYLEPHEDRINE 10MG, 栓劑",10200
"DIPROPHYLLINE 200MG + GUAIFENESIN 200MG, 一般錠劑膠囊劑,",271483
"DIPROPHYLLINE 26MG/ML + DIPHENHYDRAMINE 30MG/ML, 注射劑, 1.00ML",2147
"DIPROPHYLLINE 300MG/ML + CAFFEINE 50MG/ML, 注射劑, 2.00ML",2328
"DIPROPHYLLINE 50MG + METHYLEPHEDRINE 12.5MG + CHLORPHENIRAMINE 4MG, 一般錠劑膠囊劑,",371487
"DIPROPHYLLIN 25MG/ML + BUTETHAMATE 2MG/ML + GUAIFENESIN 40MG/ML, 注射劑,2.00ML",1307
"DIPROPHYLLINE 60MG/ML + CHLORPHENIRAMINE 2MG/ML + METHOXYPHENAMINE50MG/ML, 注射劑, 1.00ML",469
"DIPROPHYLLINE 60MG + EPHEDRINE 4MG + DIPHENHYDRAMINE 18MG + GUAIFENESIN75MG, 栓劑",806
"DIPROPHYLLINE 75MG + PAPAVERINE 20MG + METHYLEPHEDRINE 12.5MG +CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",173841
"DIPROPHYLLINE 40MG/ML + METHYLEPHEDRINE 12MG/ML + CHLORPHENIRAMINE 2MG/ML+ METHOXYPHENAMINE 50MG/ML + GUAIFENESIN 20MG/ML, 注射劑, 1.00ML",3177
"DIPROPHYLLINE 40MG/ML + METHYLEPHEDRINE 12MG/ML + CHLORPHENIRAMINE 2MG/ML+ METHOXYPHENAMINE 50MG/ML + GUAIFENESIN 20MG/ML, 注射劑, 2.00ML",8176
"DIPROPHYLLINE 2.5MG/ML + CAFFEINE, 口服液劑, 120.00ML",352
"DIPROPHYLLINE 25MG + METHYLEPHEDRINE 5MG + CHLORPHENIRAMINE 2MG +GUAIFENESIN 25MG + SENEGA 5MG + SODIUM DIBUNATE 20MG, 一般錠劑膠囊劑,",8162
"DIPROPHYLLINE 200  MG/GM+BROMISOVALUM (=BROMVALERYLUREA) (=BROMVALETONE)100  MG/GM+CALCIUM (LACTATE) 3  MG/GM+CHLORPHENIRAMINE MALEATE8MG/GM+METHYLEPHEDRINE DL- HCL 50 MG/GM+PAPAVERINE HCL 15MG/GM,口服顆粒劑,1GM",1342
"EPHEDRINE , 一般錠劑膠囊劑 , 25.00 MG",97362
"EPHEDRINE , 注射劑 , 25.00 MG",12
"EPHEDRINE , 注射劑 , 40.00 MG",61248
"FENOTEROL , 一般錠劑膠囊劑 , 2.50 MG",12121792
"FENOTEROL , 一般錠劑膠囊劑 , 5.00 MG",2795
"FENOTEROL , 口服液劑 , 0.50  MG/ML , 1.00 ML",44466
"FENOTEROL , 口服液劑 , 0.50  MG/ML , 60.00 ML",81591
"FENOTEROL , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 200.00 DOSE",8715
"FENOTEROL , 口服液劑 , 5.00  MG/ML , 1.00 ML",1300
"FENOTEROL , 口服液劑 , 5.00  MG/ML , 20.00 ML",436
"FENOTEROL , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 300.00 DOSE",228365
"FENOTEROL , 口鼻噴霧/吸入劑 , 625 MCG/ML , 2 ML",593554
"FENSPIRIDE , 一般錠劑膠囊劑 , 40.00 MG",3699724
"FENSPIRIDE , 注射劑 , 40.00 MG",3369
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 60.00 , DOSE",12196
