藥品分類分組名稱,醫令申報數量
"CINNARIZINE , 一般錠劑膠囊劑 , 25.00 MG",10354833
"CINNARIZINE , 一般錠劑膠囊劑 , 50.00 MG",37897
"DIPHENIDOL , 一般錠劑膠囊劑 , 25.00 MG",68974902
"DIPHENIDOL , 一般錠劑膠囊劑 , 50.00 MG",2831103
"DIPHENIDOL , 注射劑 , 20.00 MG",17005
"DIPHENIDOL , 注射劑 , 40.00 MG",3876
"FLUNARIZINE , 一般錠劑膠囊劑 , 5.00 MG",24238865
"FLUNARIZINE , 一般錠劑膠囊劑 , 10.00 MG",4915903
"NEOSTIGMINE , 注射劑 , 250.00 MCG",3
"NEOSTIGMINE , 注射劑 , 500.00 MCG",32670
"PILOCARPINE , 一般錠劑膠囊劑 , 5.00 MG",3053443
"PYRIDOSTIGMINE , 一般錠劑膠囊劑 , 60.00 MG",3616150
"RILUZOLE , 一般錠劑膠囊劑 , 50.00 MG",205389
"HYDROXYCHLOROQUINE , 一般錠劑膠囊劑 , 200.00 MG",19435451
"METRONIDAZOLE , 一般錠劑膠囊劑 , 250.00 MG",6480947
"QUININE (=CHININUM) , 一般錠劑膠囊劑 , 100.00 MG",350
"TINIDAZOLE , 一般錠劑膠囊劑 , 150.00 MG",15
"TINIDAZOLE , 一般錠劑膠囊劑 , 500.00 MG",338597
"LEVAMISOLE , 一般錠劑膠囊劑 , 40.00 MG",109034
"LEVAMISOLE , 一般錠劑膠囊劑 , 50.00 MG",148249
"LEVAMISOLE , 一般錠劑膠囊劑 , 150.00 MG",4114
"MEBENDAZOLE , 一般錠劑膠囊劑 , 100.00 MG",45809
"MEBENDAZOLE , 口服顆粒劑 , 50.00 GM",6
"PRAZIQUANTEL , 一般錠劑膠囊劑 , 600.00 MG",1741
"CROTAMITON , 外用液劑 , 100.00  MG/ML , 30.00 ML",74342
"CROTAMITON 100MG/GM +HYDROCORTISONE 2.5MG/GM,外用軟膏劑,5.00GM",243
"LINDANE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",97661
"AZELASTINE , 耳鼻用液劑 , 140MCG/DOSE , 100 DOSE",14369
"AZELASTINE , 耳鼻用液劑 , 140MCG/DOSE , 120 DOSE",13382
"BECLOMETHASONE , 耳鼻用液劑 , 42-50 MCG/DOSE , 200.00 DOSE",719
"BECLOMETHASONE , 耳鼻用液劑 , 100 MCG/DOSE , 200.00 DOSE",90470
"BUDESONIDE , 耳鼻用液劑 , 32 MCG/DOSE, 120.00 , DOSE",16
"BUDESONIDE , 耳鼻用液劑 , 50 MCG/DOSE, 120.00 , DOSE",334
"BUDESONIDE , 耳鼻用液劑 , 50 MCG/DOSE, 200.00 , DOSE",15870
"BUDESONIDE , 耳鼻用液劑 , 64 MCG/DOSE, 120.00 , DOSE",232746
"BUDESONIDE , 耳鼻用液劑 , 100 MCG/DOSE, 120.00 , DOSE",7602
"BUDESONIDE , 耳鼻用液劑 , 100 MCG/DOSE, 200.00 , DOSE",84329
"CARBINOXAMINE 4MG + PSEUDOEPHEDRINE 60MG, 一般錠劑膠囊劑,",1066679
"CETYLPYRIDINIUM 0.25MG/GM + EPHEDRINE 2MG/GM + EUCALYPTOL 10MG/GM +LIDOCAINE 2MG/GM + MENTHOL 2MG/GM + TYROTHRICIN 0.25MG/GM, 外用軟膏劑, 3.50GM",851
"CETYLPYRIDINIUM 0.25MG/GM + EPHEDRINE 2MG/GM + EUCALYPTOL 10MG/GM +LIDOCAINE 2MG/GM + MENTHOL 2MG/GM + TYROTHRICIN 0.25MG/GM, 外用軟膏劑, 5.00GM",23210
"DEXAMETHASONE 280MCG/GM + TRAMAZOLINE 1.67MG/GM, 口鼻噴霧/吸入劑, 125.00DOSE",19629
"FLUTICASONE , 耳鼻用液劑 , 50 MCG/DOSE, 120.00 , DOSE",290918
"MOMETASONE , 耳鼻用液劑 , 50 MCG/DOSE, 140.00 , DOSE",222589
"NAPHAZOLINE 1MG/ML + CHLORPHENIRAMINE 2.5MG/ML, 外用液劑, 14.00ML",37
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 1MG/ML, 耳鼻用液劑, 20.00ML",87
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 4MG/ML, 耳鼻用液劑, 15.00ML",11412
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 4MG/ML + CHLOROBUTANOL 2MG/ML, 耳鼻用液劑, 15.00ML",1517
"NAPHAZOLINE 0.5MG/ML + DIPHENHYDRAMINE 2MG/ML + PROCAINE 10MG/ML, 耳鼻用液劑,15.00ML",65
"NAPHAZOLINE 0.5MG/ML + DIPHENHYDRAMINE 2MG/ML + PROCAINE 10MG/ML +BENZALKONIUM CHLORIDE 0.1MG/ML, 耳鼻用液劑, 15.00ML",293
"NAPHAZOLINE 0.5MG/ML + DIPHENHYDRAMINE 2MG/ML + PROCAINE 10MG/ML +BENZALKONIUM CHLORIDE 0.1MG/ML, 耳鼻用液劑, 500.00ML",0
"OXYMETAZOLINE , 口鼻噴霧/吸入劑 , 0.5 MG/ML , 15 ML",2618
"OXYMETAZOLINE , 耳鼻用液劑 , 0.5 MG/ML , 10 ML",14880
"OXYMETAZOLINE , 耳鼻用液劑 , 0.5 MG/ML , 15 ML",9564
"OXYMETAZOLINE , 耳鼻用液劑 , 1.0 MG/ML , 15 ML",13315
"OXYMETAZOLINE , 耳鼻用液劑 , 1.0 MG/ML , 30 ML",114
"PHENYLEPHRINE 1 MG/ML + BROMPHENIRAMINE 0.8MG/ML,口服液劑 , 1 ML",220452
"PHENYLEPHRINE 0.3 MG/ML + CHLORPHENIRAMINE 0.2 MG/ML, 口服液劑 , 1 ML",2985704
"PREDNISOLONE 2MG/ML + PHENYLEPHRINE 50MG + DIPHENHYDRAMINE 10MG/ML +NEOMYCIN 50MG/ML, 口鼻噴霧/吸入劑, 15.00ML",10
"PSEUDOEPHEDRINE , 一般錠劑膠囊劑 , 30.00 MG",3028485
"PSEUDOEPHEDRINE , 一般錠劑膠囊劑 , 60.00 MG",6593751
"PSEUDOEPHEDRINE , 緩釋錠劑膠囊劑 , 120.00 MG",463704
"PSEUDOEPHEDRINE 120MG + CETIRIZINE 5MG , 緩釋錠劑膠囊劑",8465047
"PSEUDOEPHEDRINE 120MG + LORATADINE 5MG , 緩釋錠劑膠囊劑",20745374
"PSEUDOEPHEDRINE 240MG + LORATADINE 10MG , 緩釋錠劑膠囊劑",1318946
"PSEUDOEPHEDRINE 60MG + TRIPROLIDINE 2.50MG  一般錠劑膠囊劑",9180359
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 1.00ML",1268555
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 30.00ML",420
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 60.00ML",711231
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 100.00ML",650
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 120.00ML",1226
"PPSEUDOEPHEDRINE 15MG/GM + BROMPHENIRAMINE 4MG/GM, 口服顆粒劑, 1.00 GM",1697143
"PSEUDOEPHEDRINE 3MG/ML + BROMPHENIRAMINE 0.2MG/ML, 口服液劑, 1.00 ML",212979
"PSEUDOEPHEDRINE 3MG/ML + BROMPHENIRAMINE 0.8MG/ML, 口服液劑, 1.00 ML",201567
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 20.00  MG/ML , 15.00 ML",22268
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 20.00  MG/ML , 30.00 ML",17
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 40.00  MG/ML , 15.00 ML",818
"TIXOCORTOL PIVALATE , 耳鼻用液劑 , 10MG/ML, 10 ML",97
"TRIAMCINOLONE , 耳鼻用液劑 , 0.55 MG/GM, 120.00 , DOSE",145321
"XYLOMETAZOLINE , 耳鼻用液劑 , 1.00  MG/ML , 10.00 ML",42
"FUSAFUNGINE , 口鼻噴霧/吸入劑 ,0.5MG/DOSE , 100.00 DOSE",14021
"AMINOPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",13194745
"AMINOPHYLLINE , 一般錠劑膠囊劑 , 200.00 MG",122337
"AMINOPHYLLINE , 緩釋錠劑膠囊劑 , 100.00 MG",5419
"AMINOPHYLLINE , 緩釋錠劑膠囊劑 , 225.00 MG",7626883
"AMINOPHYLLINE , 注射劑 , 250.00 MG",369538
"BAMBUTEROL , 一般錠劑膠囊劑 , 10.00 MG",7053797
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 200 DOSE",164
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 200 DOSE",13
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 200 DOSE",8268
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 250 MCG/DOSE , 200 DOSE",5148
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 100.00 , DOSE",61562
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 200.00 , DOSE",68390
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 300.00 , DOSE",2501
"BUDESONIDE , 口鼻噴霧/吸入劑 , 500 MCG/ML , 2 ML",174393
"CHOLINE THEOPHYLLINATE , 一般錠劑膠囊劑 , 100.00 MG",867
"CHOLINE THEOPHYLLINATE , 一般錠劑膠囊劑 , 200.00 MG",1280
"CLENBUTEROL , 一般錠劑膠囊劑 , 20.00 MCG",104770
"DIPROPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",6565930
"DIPROPHYLLINE , 注射劑 , 300.00 MG",28105
"DIPROPHYLLINE , 栓劑 , 200.00 MG",31834
"DIPROPHYLLINE 25MG/ML + GUAIFENESIN 40MG/ML, 注射劑, 2.00ML",1851
"DIPROPHYLLINE 100MG + METHYLEPHEDRINE 10MG, 栓劑",6793
"DIPROPHYLLINE 200MG + GUAIFENESIN 200MG, 一般錠劑膠囊劑,",290779
"DIPROPHYLLINE 26MG/ML + DIPHENHYDRAMINE 30MG/ML, 注射劑, 1.00ML",2574
"DIPROPHYLLINE 300MG/ML + CAFFEINE 50MG/ML, 注射劑, 2.00ML",29
"DIPROPHYLLINE 50MG + METHYLEPHEDRINE 12.5MG + CHLORPHENIRAMINE 4MG, 一般錠劑膠囊劑,",299207
"DIPROPHYLLIN 25MG/ML + BUTETHAMATE 2MG/ML + GUAIFENESIN 40MG/ML, 注射劑,2.00ML",87
"DIPROPHYLLINE 60MG/ML + CHLORPHENIRAMINE 2MG/ML + METHOXYPHENAMINE50MG/ML, 注射劑, 1.00ML",105
"DIPROPHYLLINE 60MG + EPHEDRINE 4MG + DIPHENHYDRAMINE 18MG + GUAIFENESIN75MG, 栓劑",32
"DIPROPHYLLINE 75MG + PAPAVERINE 20MG + METHYLEPHEDRINE 12.5MG +CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",180545
"DIPROPHYLLINE 40MG/ML + METHYLEPHEDRINE 12MG/ML + CHLORPHENIRAMINE 2MG/ML+ METHOXYPHENAMINE 50MG/ML + GUAIFENESIN 20MG/ML, 注射劑, 1.00ML",2623
"DIPROPHYLLINE 40MG/ML + METHYLEPHEDRINE 12MG/ML + CHLORPHENIRAMINE 2MG/ML+ METHOXYPHENAMINE 50MG/ML + GUAIFENESIN 20MG/ML, 注射劑, 2.00ML",7553
"DIPROPHYLLINE 2.5MG/ML + CAFFEINE, 口服液劑, 120.00ML",174
"DIPROPHYLLINE 25MG + METHYLEPHEDRINE 5MG + CHLORPHENIRAMINE 2MG +GUAIFENESIN 25MG + SENEGA 5MG + SODIUM DIBUNATE 20MG, 一般錠劑膠囊劑,",890
"DIPROPHYLLINE 200  MG/GM+BROMISOVALUM (=BROMVALERYLUREA) (=BROMVALETONE)100  MG/GM+CALCIUM (LACTATE) 3  MG/GM+CHLORPHENIRAMINE MALEATE8MG/GM+METHYLEPHEDRINE DL- HCL 50 MG/GM+PAPAVERINE HCL 15MG/GM,口服顆粒劑,1GM",886
"EPHEDRINE , 一般錠劑膠囊劑 , 25.00 MG",52888
"EPHEDRINE , 注射劑 , 25.00 MG",12
"EPHEDRINE , 注射劑 , 40.00 MG",64098
"FENOTEROL , 一般錠劑膠囊劑 , 2.50 MG",9277541
"FENOTEROL , 一般錠劑膠囊劑 , 5.00 MG",141
"FENOTEROL , 口服液劑 , 0.50  MG/ML , 1.00 ML",39394
"FENOTEROL , 口服液劑 , 0.50  MG/ML , 60.00 ML",78233
"FENOTEROL , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 200.00 DOSE",156117
"FENOTEROL , 口服液劑 , 5.00  MG/ML , 1.00 ML",406
"FENOTEROL , 口服液劑 , 5.00  MG/ML , 20.00 ML",215
"FENOTEROL , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 300.00 DOSE",82897
"FENOTEROL , 口鼻噴霧/吸入劑 , 625 MCG/ML , 2 ML",150720
"FENSPIRIDE , 一般錠劑膠囊劑 , 40.00 MG",3157904
"FENSPIRIDE , 注射劑 , 40.00 MG",3516
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 60.00 , DOSE",8488
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 120.00 , DOSE",55210
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 250 MCG/DOSE ,  60.00 , DOSE",27971
"FORMOTEROL , 一般錠劑膠囊劑 , 40.00 MCG",2226488
"FORMOTEROL , 口鼻噴霧/吸入劑 , 9.0 MCG/DOSE , 60.00 DOSE",2348
"BUDESONIDE 80 MCG/DOSE + FORMOTEROL 4.5MCG/DOSE , 口鼻噴霧/吸入劑 , 120.00 , DOSE10.14MG",471
"BUDESONIDE 160 (320) MCG/DOSE + FORMOTEROL 4.5 (9.0) MCG/DOSE , 口鼻噴霧/吸入劑,120.00 (60.00) DOSE,  19.74MG",292062
"HEXOPRENALINE , 一般錠劑膠囊劑 , 500.00 MCG",1214532
"IPRATROPIUM , 口鼻噴霧/吸入劑, 0.25  MG/ML , 2.00 ML",4678461
"IPRATROPIUM , 口鼻噴霧/吸入劑, 0.25  MG/ML , 20.00 ML",616
"IPRATROPIUM , 口鼻噴霧/吸入劑 , 20 MCG/DOSE , 200.00 , DOSE",11244
"IPRATROPIUM 20 MCG/DOSE + FENOTEROL 50 MCG/DOSE, 口鼻噴霧/吸入劑, 200.00DOSE",6058
"IPRATROPIUM 40 MCG/DOSE + FENOTEROL 50 MCG/DOSE, 口鼻噴霧/吸入劑, 300.00DOSE",1727
"IPRATROPIUM 40 MCG/DOSE + FENOTEROL 100 MCG/DOSE , 口鼻噴霧/吸入劑, 300.00DOSE",1
"IPRATROPIUM 20 MCG/DOSE + SALBUTAMOL 120 MCG/DOSE, 口鼻噴霧/吸入劑, 200.00DOSE",134976
"IPRATROPIUM 0.5 MG/DOSE + SALBUTAMOL 2.5 MG/DOSE, 口鼻噴霧/吸入劑, 1.00 DOSE",3335536
"METAPROTERENOL , 一般錠劑膠囊劑 , 10.00 MG",55590
"METAPROTERENOL , 一般錠劑膠囊劑 , 20.00 MG",32220
"METAPROTERENOL , 注射劑 , 500.00 MCG",82
"METAPROTERENOL 20MG + BROMHEXINE 8MG, 一般錠劑膠囊劑,",9780
"METAPROTERENOL 5MG + DOXYLAMINE 7.5MG + BROMHEXINE 8MG, 一般錠劑膠囊劑,",1878417
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML, 口服液劑, 1.00ML",2516247
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML,口服液劑, 60.00ML",138129
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML, 口服液劑, 120.00ML",354587
"METHOXYPHENAMINE , 一般錠劑膠囊劑 , 50.00 MG",44578
"METHYLEPHEDRINE 20 MG + CHLORPHENIRAMINE 3 MG, 一般錠劑膠囊劑,",31742
"METHYLEPHEDRINE , 一般錠劑膠囊劑 , 25.00 MG",3901038
"METHYLEPHEDRINE , 一般錠劑膠囊劑 , 30.00 MG",1981899
"METHYLEPHEDRINE , 注射劑 , 40.00 MG",220
"MONTELUKAST , 一般錠劑膠囊劑/顆粒劑 , 4.00 MG",4273935
"MONTELUKAST , 一般錠劑膠囊劑 , 5.00 MG",3328941
"MONTELUKAST , 一般錠劑膠囊劑 , 10.00 MG",3734705
"NOSCAPINE 10MG+CHLORPHENIRAMINE 2.5MG+METHYLEPHEDRINE 10MG+ETHENZAMIDE(=ETHOXYBENZAMIDE) 240MG+CAFFEINE 30MG+HYDROXYBUTYRIC ACID BETA- P-PHENETIDIDE (=BUCETIN)160MG,一般錠劑膠囊劑",23178
"OMALIZUMAB, 注射劑, 150.00MG",2437
"PROCATEROL , 一般錠劑膠囊劑 , 25.00 MCG",25072715
"PROCATEROL , 一般錠劑膠囊劑 , 50.00 MCG",3154562
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 1.00 ML",2302315
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 30.00 ML",4940
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 60.00 ML",341885
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 120.00 ML",2
"PROXYPHYLLINE , 注射劑 , 200.00 MG",1525
"SALBUTAMOL , 一般錠劑膠囊劑 , 2.00 MG",4109469
"SALBUTAMOL , 一般錠劑膠囊劑 , 4.00 MG",579875
"SALBUTAMOL , 緩釋錠劑膠囊劑 , 4.00 MG",253384
"SALBUTAMOL ,口服液劑 , 0.40  MG/ML , 1.00 ML",45619
"SALBUTAMOL ,口服液劑 , 0.40  MG/ML , 60.00 ML",24881
"SALBUTAMOL , 注射劑 , 500.00 MCG",4146
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 5.00  MG/ML , 20 ML",1040
"SALBUTAMOL , 口鼻噴霧/吸入劑, 2.00  MG/ML , 2.50 ML",1701436
"FLUTICASONE 50 (100) MCG/DOSE + SALMETEROL 25 (50) MCG/DOSE, 口鼻噴霧/吸入劑, 120.00(60.00) DOSE,  9.0MG",41687
"FLUTICASONE 125 (250)  MCG/DOSE + SALMETEROL 25 (50) MCG/DOSE, 口鼻噴霧/吸入劑,120.00 (60.00) DOSE, 18MG",245763
"FLUTICASONE 250 (500) MCG/DOSE + SALMETEROL 25 (50) MCG/DOSE, 口鼻噴霧/吸入劑,120.00 (60.00)  DOSE,  33MG",119172
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 80.00 DOSE",314
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 200.00 DOSE",57151
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 400.00 DOSE",17539
"SALMETEROL , 口鼻噴霧/吸入劑 , 25 MCG/DOSE ,  60.00 DOSE",78
"SALMETEROL , 口鼻噴霧/吸入劑 , 25 MCG/DOSE ,  120.00 DOSE",2461
"SALMETEROL , 口鼻噴霧/吸入劑 , 50 MCG/DOSE ,  60.00 DOSE",539
"SCOPOLAMINE 80MCG + DIPROPHYLLINE 15MG + DIPHENHYDRAMINE 25MG + VITAMIN B62MG, 一般錠劑膠囊劑,",699647
"TERBUTALINE , 一般錠劑膠囊劑 , 2.50 MG",1732040
"TERBUTALINE , 一般錠劑膠囊劑 , 5.00 MG",11535
"TERBUTALINE , 緩釋錠劑膠囊劑 , 5.00 MG",11301
"TERBUTALINE , 口服液劑 , 0.30  MG/ML , 100.00 ML",91
"TERBUTALINE , 口鼻噴霧/吸入劑 , 2.50  MG/ML , 2.00 ML",4741802
"TERBUTALINE , 口鼻噴霧/吸入劑 , 500 MCG/DOSE , 200.00 DOSE",13417
"THEOPHYLLINE, 一般錠劑膠囊劑, 150.00MG",10152
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 125.00 MG",11386049
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 200.00 MG",32741690
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 250.00 MG",9010326
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 300.00 MG",318
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 400.00 MG",2079554
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 1.00 ML",36374
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 60.00 ML",133471
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 120.00 ML",671
"THEOPHYLLINE 75-300MG + GUAIFENESIN 50-100MG, 一般錠劑膠囊劑",3789353
"THEOPHYLLINE 150MG + GUAIFENESIN 100MG, 一般錠劑膠囊劑,",4834
"TIOTROPIUM , 口鼻噴霧/吸入劑, 18.00 MCG/DOSE,30DOSE",162410
"TRIMETOQUINOL , 一般錠劑膠囊劑 , 3.00 MG",6039382
"ZAFIRLUKAST , 一般錠劑膠囊劑 , 20.00 MG",59621
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 100.00 MG",400302
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 200.00 MG",5413411
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 600.00 MG",4869868
"ACETYLCYSTEINE , 口服顆粒劑 , 20.00 MG",162019
"ACETYLCYSTEINE , 口服顆粒劑 , 40.00 MG",442
"ACETYLCYSTEINE , 口服顆粒劑 , 40.00 MG",26300
"ACETYLCYSTEINE , 口服顆粒劑 , 66.67 MG",94617
"ACETYLCYSTEINE , 口服顆粒劑 , 100.00 MG",17485955
"ACETYLCYSTEINE , 口服顆粒劑 , 200.00 MG",24561823
"ACETYLCYSTEINE , 口服顆粒劑 , 2000.00 MG",434
"ACETYLCYSTEINE , 口服顆粒劑 , 4000.00 MG",27707
"ACETYLCYSTEINE , 口服顆粒劑 , 66670.00 MG",9
"ACETYLCYSTEINE , 注射劑 , 100.00 MG",1
"ACETYLCYSTEINE , 注射劑 , 300.00 MG",790128
"ACETYLCYSTEINE , 外用噴霧劑 , 350.00 MG",173
"ACETAMINOPHEN 325MG + PSEUDOEPHEDRINE 30MG, 一般錠劑膠囊劑,",121263
"ACETAMINOPHEN 500MG + PSEUDOEPHEDRINE 60MG, 一般錠劑膠囊劑,",9460
"ACETAMINOPHEN 300MG + PSEUDOEPHEDRINE 30MG + CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",17629
"ACETAMINOPHEN 500MG + PSEUDOEPHEDRINE 30MG + CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",158861
"ACETAMINOPHEN 300 MG + METHYLEPHEDRINE 20 MG + PHENYLTOLOXAMINE 20 MG, 一般錠劑膠囊劑,",166077
"ACETAMINOPHEN  240 MG＋CHLORPHENIRAMINE MALEATE 4MG＋RIBOFLAVIN 2 MG＋METHYLEPHEDRINE DL- 10 MG＋ETHENZAMIDE  150 MG＋CAFFEINE 30 MG＋THIAMINEHCL 4 MG  ,一般錠劑膠囊劑 ,",491
"AMBROXOL , 一般錠劑膠囊劑 , 30.00 MG",84422304
"AMBROXOL , 緩釋錠劑膠囊劑 , 75.00 MG",1326832
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 1.00 ML",1604399
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 60.00 ML",109474
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 100.00 ML",108904
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 120.00 ML",296
"ANTIMONY POTASSIUM TARTRATE 1MG + GLYCYRRHIZIC ACID 40MG + BENZOIC ACID2.5MG, 一般錠劑膠囊劑,",200635
"含CODEINE複方鎮咳劑, 一般錠劑膠囊劑",4547002
"含DEXTROMETHORPHAN複方鎮咳劑, 一般錠劑膠囊劑",645842
"含ANTIHISTAMINE或NASAL DECONGESTANT之複方製劑, 一般錠劑膠囊劑",36056177
"BENPROPERINE , 一般錠劑膠囊劑 , 20.00 MG",10449680
"BENZONATATE , 一般錠劑膠囊劑 , 100.00 MG",15090488
"BROMHEXINE , 一般錠劑膠囊劑 , 8.00 MG",23106681
"BROMHEXINE , 一般錠劑膠囊劑 , 12.00 MG",1215784
"BROMHEXINE , 注射劑 , 4.00 MG",9162
"BROMHEXINE , 口服液劑 , 2.00  MG/ML , 1.00 ML",4291117
"BROMHEXINE , 口服液劑 , 2.00  MG/ML , 50.00 ML",123435
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,1.00ML",9187
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,60.00ML",122
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,135.00ML",2
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 1.00 ML",2509110
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 60.00 ML",62156
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 120.00 ML",44708
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 200.00 ML",13119
"BUTAMIRATE , 口服液劑 , 1.5  MG/ML , 60.00 ML",2
"CARBETAPENTANE , 一般錠劑膠囊劑 , 15.00 MG",10075
"CARBETAPENTANE , 一般錠劑膠囊劑 , 25.00 MG",313507
"CARBETAPENTANE , 一般錠劑膠囊劑 , 30.00 MG",469650
"CARBOCYSTEINE , 一般錠劑膠囊劑 , 250.00 MG",1948221
"CARBOCYSTEINE , 一般錠劑膠囊劑 , 375.00 MG",9040444
"CARBOCYSTEINE , 口服顆粒劑 , 300.00 MG",201983
"CARBOCYSTEINE , 口服液劑 , 20.00  MG/ML , 120.00 ML",27624
"CARBOCYSTEINE , 口服液劑 , 50.00  MG/ML , 1.00 ML",20
"CARBOCYSTEINE , 口服液劑 , 50.00  MG/ML , 60.00 ML",259
"CHLOPHEDIANOL , 一般錠劑膠囊劑 , 25.00 MG",338416
"CHLOPHEDIANOL , 一般錠劑膠囊劑 , 30.00 MG",4044
"CHLOPHEDIANOL , 口服顆粒劑 , 41.60 MG",3396
"CHLOROPHYLL SODIUM COPPER 0.56MG/GM + ARMENIACAE SEMEN 3.5MG/GM + GAMBIR1.83MG/GM + CAFFEINE SODIUM BENZOATE 9.9MG/GM + GINSENG RADIX 19.8MG/GM, 口服顆粒劑, 口服顆粒劑",90
"METHYLEPHEDRINE 35MG/ML+CHLORPHENIRAMINE 4MG/ML+CAFFEINE SODIUM20MG/ML+POTASSIUM GUAIACOLSULFONATE 25MG/ML+MAGNESIUM SULFATE25MG/ML+PROCAINE HCL 6MG/ML,注射劑",2
"CHLORPHENIRAMINE 0.1MG/ML + METHYLEPHEDRINE 1MG/ML + GUAIFENESIN 5MG/ML, 口服液劑, 1.00ML",3063534
"CHLORPHENIRAMINE 0.1MG/ML + METHYLEPHEDRINE 1MG/ML + GUAIFENESIN 5MG/ML,口服液劑, 120.00ML",859662
"CHLORPHENIRAMINE 2MG/ML + METHYLEPHEDRINE 20MG/ML + GUAIFENESIN 30MG/ML, 注射劑, 2.00ML",280
"CHLORPHENIRAMINE 0.07MG/ML +EPHEDRINE 0.27MG/ML + POTASSIUMGUAIACOLSULFONATE 3.33MG/ML + AMMONIUM HCL 5MG/ML+POLYGALA FLUID EXTRACT6.67MCL/ML, 口服液劑, 1.00ML",94951
