藥品分類分組名稱,醫令申報數量
"DIPROPHYLLINE 2.5MG/ML + CAFFEINE, 口服液劑, 120.00ML",1414
"DIPROPHYLLINE 25MG + METHYLEPHEDRINE 5MG + CHLORPHENIRAMINE 2MG +GUAIFENESIN 25MG + SENEGA 5MG + SODIUM DIBUNATE 20MG, 一般錠劑膠囊劑,",288472
"DIPROPHYLLINE 200  MG/GM+BROMISOVALUM (=BROMVALERYLUREA) (=BROMVALETONE)100  MG/GM+CALCIUM (LACTATE) 3  MG/GM+CHLORPHENIRAMINE MALEATE8MG/GM+METHYLEPHEDRINE DL- HCL 50 MG/GM+PAPAVERINE HCL 15MG/GM,口服顆粒劑,1GM",1099
"EPHEDRINE , 一般錠劑膠囊劑 , 25.00 MG",288965
"EPHEDRINE , 注射劑 , 25.00 MG",10
"EPHEDRINE , 注射劑 , 40.00 MG",52734
"FENOTEROL , 一般錠劑膠囊劑 , 2.50 MG",19580908
"FENOTEROL , 一般錠劑膠囊劑 , 5.00 MG",13452
"FENOTEROL , 口服液劑 , 0.50  MG/ML , 1.00 ML",449320
"FENOTEROL , 口服液劑 , 0.50  MG/ML , 60.00 ML",72441
"FENOTEROL , 口服液劑 , 5.00  MG/ML , 1.00 ML",54662
"FENOTEROL , 口服液劑 , 5.00  MG/ML , 20.00 ML",3083
"FENOTEROL , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 300.00 DOSE",267468
"FENOTEROL , 口鼻噴霧/吸入劑 , 625 MCG/ML , 2 ML",1295928
"FENSPIRIDE , 一般錠劑膠囊劑 , 40.00 MG",4488070
"FENSPIRIDE , 注射劑 , 40.00 MG",14966
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 60.00 , DOSE",15863
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 50 MCG/DOSE , 120.00 , DOSE",39995
"FLUTICASONE PROPIONATE , 口鼻噴霧/吸入劑 , 250 MCG/DOSE ,  60.00 , DOSE",39042
"FORMOTEROL , 一般錠劑膠囊劑 , 40.00 MCG",2401955
"FORMOTEROL , 外用噴霧劑 , 4.5 MCG/DOSE , 60.00 DOSE",4
"FORMOTEROL , 口鼻噴霧/吸入劑 , 9.0 MCG/DOSE , 60.00 DOSE",6797
"BUDESONIDE 80 MCG/DOSE + FORMOTEROL 4.5MCG/DOSE , 口鼻噴霧/吸入劑 , 120.00 , DOSE10.14MG",417
"BUDESONIDE 160 (320) MCG/DOSE + FORMOTEROL 4.5 (9.0) MCG/DOSE , 口鼻噴霧/吸入劑,120.00 (60.00) DOSE,  19.74MG",192584
"HEXOPRENALINE , 口腔噴霧劑 , 230 MCG/DOSE , 400.00 DOSE",31
"HEXOPRENALINE , 一般錠劑膠囊劑 , 1.00 MG",16218
"HEXOPRENALINE , 一般錠劑膠囊劑 , 500.00 MCG",2461605
"HEXOPRENALINE , 注射劑 , 5.00 MCG",17863
"IPRATROPIUM , 口鼻噴霧/吸入劑, 0.25  MG/ML , 2.00 ML",6311440
"IPRATROPIUM , 口鼻噴霧/吸入劑, 0.25  MG/ML , 20.00 ML",2680
"IPRATROPIUM , 口鼻噴霧/吸入劑 , 20 MCG/DOSE , 200.00 , DOSE",81109
"IPRATROPIUM 20 MCG/DOSE + FENOTEROL 50 MCG/DOSE, 口鼻噴霧/吸入劑, 200.00DOSE",2
"IPRATROPIUM 40 MCG/DOSE + FENOTEROL 50 MCG/DOSE, 口鼻噴霧/吸入劑, 300.00DOSE",6656
"IPRATROPIUM 40 MCG/DOSE + FENOTEROL 100 MCG/DOSE , 口鼻噴霧/吸入劑, 300.00DOSE",769
"IPRATROPIUM 20 MCG/DOSE + SALBUTAMOL 120 MCG/DOSE, 口鼻噴霧/吸入劑, 200.00DOSE",137556
"IPRATROPIUM 0.5 MG/DOSE + SALBUTAMOL 2.5 MG/DOSE, 口鼻噴霧/吸入劑, 1.00 DOSE",98799
"METAPROTERENOL , 一般錠劑膠囊劑 , 10.00 MG",97040
"METAPROTERENOL , 一般錠劑膠囊劑 , 20.00 MG",136664
"METAPROTERENOL , 注射劑 , 500.00 MCG",1200
"METAPROTERENOL , 口鼻噴霧/吸入劑 , 750 MCG/DOSE , 300.00 DOSE",3960
"METAPROTERENOL 20MG + BROMHEXINE 8MG, 一般錠劑膠囊劑,",64714
"METAPROTERENOL 5MG + DOXYLAMINE 7.5MG + BROMHEXINE 8MG, 一般錠劑膠囊劑,",3641545
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML, 口服液劑, 1.00ML",20150717
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML,口服液劑, 60.00ML",551924
"METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML, 口服液劑, 120.00ML",5082706
"METHOXYPHENAMINE , 一般錠劑膠囊劑 , 50.00 MG",43246
"METHOXYPHENAMINE , 注射劑 , 100.00 MG",4
"METHYLEPHEDRINE 20 MG + CHLORPHENIRAMINE 3 MG, 一般錠劑膠囊劑,",200889
"METHYLEPHEDRINE , 一般錠劑膠囊劑 , 15.00 MG",27344
"METHYLEPHEDRINE , 一般錠劑膠囊劑 , 25.00 MG",6692367
"METHYLEPHEDRINE , 一般錠劑膠囊劑 , 30.00 MG",3056112
"METHYLEPHEDRINE , 注射劑 , 40.00 MG",1424
"MONTELUKAST , 一般錠劑膠囊劑/顆粒劑 , 4.00 MG",3620265
"MONTELUKAST , 一般錠劑膠囊劑 , 5.00 MG",2935529
"MONTELUKAST , 一般錠劑膠囊劑 , 10.00 MG",2101032
"NOSCAPINE 13.8MG + CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",3915
"NOSCAPINE 10MG+CHLORPHENIRAMINE 2.5MG+METHYLEPHEDRINE 10MG+ETHENZAMIDE(=ETHOXYBENZAMIDE) 240MG+CAFFEINE 30MG+HYDROXYBUTYRIC ACID BETA- P-PHENETIDIDE (=BUCETIN)160MG,一般錠劑膠囊劑",75127
"PROCATEROL , 口腔噴霧劑 , 10 MCG/DOSE , 100.00 DOSE",6724
"PROCATEROL , 一般錠劑膠囊劑 , 25.00 MCG",24005708
"PROCATEROL , 一般錠劑膠囊劑 , 50.00 MCG",3034710
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 1.00 ML",7206234
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 60.00 ML",378895
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 120.00 ML",457
"PROCATEROL , 口服液劑 , 5.00  MCG/ML , 500.00 ML",5338
"PROXYPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",3343
"PROXYPHYLLINE , 注射劑 , 200.00 MG",8389
"SALBUTAMOL , 一般錠劑膠囊劑 , 2.00 MG",7194678
"SALBUTAMOL , 一般錠劑膠囊劑 , 4.00 MG",2337992
"SALBUTAMOL , 一般錠劑膠囊劑 , 4.80 MG",1541
"SALBUTAMOL , 緩釋錠劑膠囊劑 , 4.00 MG",1643823
"SALBUTAMOL , 緩釋錠 , 8.00 MG",11150
"SALBUTAMOL ,口服液劑 , 0.40  MG/ML , 1.00 ML",978020
"SALBUTAMOL ,口服液劑 , 0.40  MG/ML , 60.00 ML",53682
"SALBUTAMOL , 內服液劑 , 0.40  MG/ML , 150.00 ML",7
"SALBUTAMOL , 注射劑 , 500.00 MCG",3939
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 5.00  MG/ML , 20 ML",9893
"SALBUTAMOL , 口鼻噴霧/吸入劑, 2.00  MG/ML , 2.50 ML",2272019
"FLUTICASONE 50 (100) MCG/DOSE + SALMETEROL 25 (50) MCG/DOSE, 口鼻噴霧/吸入劑, 120.00(60.00) DOSE,  9.0MG",90090
"FLUTICASONE 125 (250)  MCG/DOSE + SALMETEROL 25 (50) MCG/DOSE, 口鼻噴霧/吸入劑,120.00 (60.00) DOSE, 18MG",268970
"FLUTICASONE 250 (500) MCG/DOSE + SALMETEROL 25 (50) MCG/DOSE, 口鼻噴霧/吸入劑,120.00 (60.00)  DOSE,  33MG",216
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 80.00 DOSE",240
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 100 MCG/DOSE , 200.00 DOSE",47538
"SALBUTAMOL , 口腔噴霧劑 , 100 MCG/DOSE , 400.00 DOSE",69
"SALBUTAMOL , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 400.00 DOSE",25633
"SALMETEROL , 口鼻噴霧/吸入劑 , 25 MCG/DOSE ,  60.00 DOSE",10518
"SALMETEROL , 口鼻噴霧/吸入劑 , 25 MCG/DOSE ,  120.00 DOSE",10
"SALMETEROL , 口腔噴霧劑 , 50 MCG/DOSE ,  200.00 DOSE",27
"SALMETEROL , 口鼻噴霧/吸入劑 , 50 MCG/DOSE ,  60.00 DOSE",3123
"SCOPOLAMINE 80MCG + DIPROPHYLLINE 15MG + DIPHENHYDRAMINE 25MG + VITAMIN B62MG, 一般錠劑膠囊劑,",964522
"SODIUM CROMOGLYCATE , 口腔噴霧劑 , 5 MG/DOSE , 112.00 , DOSE",3326
"SODIUM CROMOGLYCATE , 外用錠劑 , 20.00 MG",26
"TERBUTALINE , 一般錠劑膠囊劑 , 2.50 MG",5429819
"TERBUTALINE , 一般錠劑膠囊劑 , 5.00 MG",23675
"TERBUTALINE , 緩釋錠劑膠囊劑 , 5.00 MG",8842
"TERBUTALINE , 口服液劑 , 0.30  MG/ML , 100.00 ML",148
"TERBUTALINE , 注射劑 , 200.00 MCG",7
"TERBUTALINE , 口鼻噴霧/吸入劑 , 2.50  MG/ML , 2.00 ML",5485294
"TERBUTALINE , 口鼻噴霧/吸入劑 , 500 MCG/DOSE , 200.00 DOSE",24738
"THEOPHYLLINE, 一般錠劑膠囊劑, 150.00MG",19054
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 125.00 MG",6697775
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 200.00 MG",33482342
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 250.00 MG",11893154
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 300.00 MG",168190
"THEOPHYLLINE , 緩釋錠劑膠囊劑 , 400.00 MG",2290494
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 1.00 ML",1487399
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 60.00 ML",240179
"THEOPHYLLINE , 口服液劑 , 5.34  MG/ML , 120.00 ML",3557
"THEOPHYLLINE 75MG + GUAIFENESIN 50MG, 一般錠劑膠囊劑,",55198
"THEOPHYLLINE 75-300MG + GUAIFENESIN 50-100MG, 一般錠劑膠囊劑",6877327
"THEOPHYLLINE 150MG + GUAIFENESIN 100MG, 一般錠劑膠囊劑,",15633
"THEOPHYLLINE 150MG + GUAIFENESIN 50MG, 一般錠劑膠囊劑,",149477
"THEOPHYLLINE 200MG + GUAIFENESIN 100MG, 一般錠劑膠囊劑,",1117021
"THEOPHYLLINE 5.34MG/ML + METHYLEPHEDRINE 1.67MG/ML + CHLORPHENIRAMINE0.13MG/ML + PHENOBARBITAL 0.67MG/ML, 口服液劑, 1.00ML",12953
"TIOTROPIUM , 口鼻噴霧/吸入劑, 18.00 MCG/DOSE,30DOSE",48164
"TRIMETOQUINOL , 一般錠劑膠囊劑 , 3.00 MG",8682051
"ZAFIRLUKAST , 一般錠劑膠囊劑 , 20.00 MG",296186
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 100.00 MG",195033
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 200.00 MG",2379481
"ACETYLCYSTEINE , 一般錠劑膠囊劑 , 600.00 MG",371902
"ACETYLCYSTEINE , 口服顆粒劑 , 20.00 MG",212036
"ACETYLCYSTEINE , 口服顆粒劑 , 40.00 MG",101
"ACETYLCYSTEINE , 口服顆粒劑 , 40.00 MG",63384
"ACETYLCYSTEINE , 口服顆粒劑 , 66.67 MG",583177
"ACETYLCYSTEINE , 口服顆粒劑 , 100.00 MG",13443153
"ACETYLCYSTEINE , 口服顆粒劑 , 200.00 MG",16197707
"ACETYLCYSTEINE , 口服顆粒劑 , 4000.00 MG",18840
"ACETYLCYSTEINE , 口服顆粒劑 , 20000.00 MG",86
"ACETYLCYSTEINE , 口服顆粒劑 , 33335.00 MG",260
"ACETYLCYSTEINE , 口服顆粒劑 , 66670.00 MG",335
"ACETYLCYSTEINE , 注射劑 , 100.00 MG",104
"ACETYLCYSTEINE , 注射劑 , 300.00 MG",422104
"ACETYLCYSTEINE , 外用噴霧劑 , 350.00 MG",206793
"ACETAMINOPHEN 325MG + PSEUDOEPHEDRINE 30MG, 一般錠劑膠囊劑,",273726
"ACETAMINOPHEN 500MG + PSEUDOEPHEDRINE 60MG, 一般錠劑膠囊劑,",27923
"ACETAMINOPHEN 300MG + PSEUDOEPHEDRINE 30MG + CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",236646
"ACETAMINOPHEN 500MG + PSEUDOEPHEDRINE 30MG + CHLORPHENIRAMINE 2MG, 一般錠劑膠囊劑,",444939
"ACETAMINOPHEN 300MG + PHENYLPROPANOLAMINE 25MG + PHENYLTOLOXAMINE 22MG,一般錠劑膠囊劑,",209941
"ACETAMINOPHEN 300 MG + METHYLEPHEDRINE 20 MG + PHENYLTOLOXAMINE 20 MG, 一般錠劑膠囊劑,",860395
"ACETAMINOPHEN 300MG + PHENYLEPHRINE  5MG + CHLORPHENIRAMINE 2.5MG, 一般錠劑膠囊劑,",15736
"ACETAMINOPHEN 300MG + PHENYLEPHRINE 5MG + CHLORPHENIRAMINE 1MG + CAFFEINE30MG, 一般錠劑膠囊劑,",910721
"AMBROXOL , 一般錠劑膠囊劑 , 15.00 MG",22
"AMBROXOL , 一般錠劑膠囊劑 , 30.00 MG",98552596
"AMBROXOL , 緩釋錠劑膠囊劑 , 75.00 MG",18763
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 1.00 ML",11075040
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 60.00 ML",70284
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 100.00 ML",26492
"AMBROXOL , 口服液劑 , 3.00  MG/ML , 120.00 ML",34
"ANTIMONY POTASSIUM TARTRATE 1MG + GLYCYRRHIZIC ACID 40MG + BENZOIC ACID2.5MG, 一般錠劑膠囊劑,",134839
"含CODEINE複方鎮咳劑, 一般錠劑膠囊劑",5482650
"含DEXTROMETHORPHAN複方鎮咳劑, 一般錠劑膠囊劑",1555432
"含ANTIHISTAMINE或NASAL DECONGESTANT之複方製劑, 一般錠劑膠囊劑",61993733
"BENPROPERINE , 一般錠劑膠囊劑 , 20.00 MG",9349216
"BENZONATATE , 一般錠劑膠囊劑 , 100.00 MG",16432118
"BROMHEXINE , 一般錠劑膠囊劑 , 8.00 MG",33960301
"BROMHEXINE , 一般錠劑膠囊劑 , 12.00 MG",2794577
"BROMHEXINE , 注射劑 , 4.00 MG",106105
"BROMHEXINE , 口服液劑 , 2.00  MG/ML , 1.00 ML",5578936
"BROMHEXINE , 口服液劑 , 2.00  MG/ML , 50.00 ML",209168
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,1.00ML",145081
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,60.00ML",2483
"BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL) 0.088ML/ML, 口服液劑,135.00ML",65
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 1.00 ML",5229685
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 60.00 ML",1948
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 120.00 ML",116365
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 200.00 ML",523144
"BUTAMIRATE , 口服液劑 , 0.80  MG/ML , 3800.00 ML",7592
"CARBETAPENTANE , 一般錠劑膠囊劑 , 15.00 MG",27521
"CARBETAPENTANE , 一般錠劑膠囊劑 , 25.00 MG",1614974
"CARBETAPENTANE , 一般錠劑膠囊劑 , 30.00 MG",1489230
"CARBOCYSTEINE , 一般錠劑膠囊劑 , 250.00 MG",3097349
"CARBOCYSTEINE , 一般錠劑膠囊劑 , 375.00 MG",8637791
"CARBOCYSTEINE , 口服顆粒劑 , 300.00 MG",1489389
"CARBOCYSTEINE , 口服液劑 , 20.00  MG/ML , 120.00 ML",376464
"CARBOCYSTEINE , 內服液劑 , 20.00  MG/ML , 125.00 ML",1
"CARBOCYSTEINE , 口服液劑 , 50.00  MG/ML , 60.00 ML",87724
"CHLOPHEDIANOL , 一般錠劑膠囊劑 , 25.00 MG",1186320
"CHLOPHEDIANOL , 一般錠劑膠囊劑 , 30.00 MG",46383
"CHLOPHEDIANOL , 口服顆粒劑 , 41.60 MG",143865
"CHLOROPHYLL SODIUM COPPER 0.56MG/GM + ARMENIACAE SEMEN 3.5MG/GM + GAMBIR1.83MG/GM + CAFFEINE SODIUM BENZOATE 9.9MG/GM + GINSENG RADIX 19.8MG/GM, 口服顆粒劑, 口服顆粒劑",581513
"METHYLEPHEDRINE 35MG/ML+CHLORPHENIRAMINE 4MG/ML+CAFFEINE SODIUM20MG/ML+POTASSIUM GUAIACOLSULFONATE 25MG/ML+MAGNESIUM SULFATE25MG/ML+PROCAINE HCL 6MG/ML,注射劑",997
"CHLORPHENIRAMINE 0.1MG/ML + METHYLEPHEDRINE 1MG/ML + GUAIFENESIN 5MG/ML, 口服液劑, 1.00ML",26168531
"CHLORPHENIRAMINE 0.1MG/ML + METHYLEPHEDRINE 1MG/ML + GUAIFENESIN 5MG/ML,口服液劑, 120.00ML",1306248
"CHLORPHENIRAMINE 2MG/ML + METHYLEPHEDRINE 20MG/ML + GUAIFENESIN 30MG/ML, 注射劑, 2.00ML",258
"CHLORPHENIRAMINE 0.07MG/ML +EPHEDRINE 0.27MG/ML + POTASSIUMGUAIACOLSULFONATE 3.33MG/ML + AMMONIUM HCL 5MG/ML+POLYGALA FLUID EXTRACT6.67MCL/ML, 口服液劑, 1.00ML",1355503
"DEXTROMETHORPHAN HBR  0.5MG/ML+ AMMONIUM CHLORIDE 2MG/ML+CHLORPHENIRAMINE MALEATE  0.15MG/ML+METHYLEPHEDRINE DL- HCL  0.4MG/ML+POTASSIUM GUAIACOLSULFONATE 6MG/ML,口服液劑,120ML",301508
"CHLORPHENIRAMINE 0.17MG/ML +EPHEDRINE 0.67MG/ML + POTASSIUMGUAIACOLSULFONATE 10MG/ML + AMMONIUM HCL 16.67MG/ML+ POLYGALA FLUIDEXTRACT 6.67MCL/ML, 內服液劑, 1.00ML",5410395
"CHLORPHENIRAMINE 0.2MG/ML + AMMONIUM CHLORIDE 7.5MG/ML + GUAIFENESIN10MG/ML + PLATYCODON 1.5MCG/ML + POLYGALA EXTRACT 1.5MCG/ML, 口服液劑, 1.00ML",9377978
"CLOPERASTINE , 一般錠劑膠囊劑 , 10.00 MG",62814
"CLOPERASTINE , 口服顆粒劑 , 177.00 MG",90
"CLOPERASTINE , 口服顆粒劑 , 88500.00 MG",13
"CLOPERASTINE 20MG + METHYLEPHEDRINE 16.6MG + CHLORPHENIRAMINE 2.5MG +POTASSIUM GUAIACOLSULFONATE 80MG, 一般錠劑膠囊劑,",244619
"CODEINE PHOSPHATE , 一般錠劑膠囊劑 , 15.00 MG",1170716
"CODEINE PHOSPHATE , 一般錠劑膠囊劑 , 30.00 MG",2769001
"CODEINE PHOSPHATE , 注射劑 , 15.00 MG",141542
"CODEINE 5MG + TERPIN 10MG, 一般錠劑膠囊劑,",3703352
"CODEINE 0.6MG/ML + GUAIFENESIN 10MG/ML, 口服液劑, 1.00ML",15700
"CODEINE 0.6MG/ML + GUAIFENESIN 10MG/ML, 口服液劑, 120.00ML",30
"CODEINE 0.6MG/ML + GUAIFENESIN 10MG/ML, 口服液劑, 3800.00ML",75
"CODEINE 1MG/ML + AMMONIUM CHLORIDE 20MG/ML, 口服液劑, 120.00ML",205299
"CODEINE 1.5MG/ML + PLATYCODON 0.06ML/ML, 口服液劑, 1.00ML",1326808
"CODEINE 1.5MG/ML + PLATYCODON 0.06ML/ML, 口服液劑, 120.00ML",143941
"CODEINE 2MG/ML + PRUNUS YEDOEUSIS 126MG/ML, 口服液劑, 1.00ML",4313910
"CODEINE 2MG/ML + PRUNUS YEDOEUSIS 126MG/ML, 口服液劑, 100.00ML",25403
"CODEINE 3MG + PAPAVERINE 15MG + PHENOLPHTHALEIN 15MG, 一般錠劑膠囊劑,",353440
"CODEINE 4.8MG + METHYLEPHEDRINE 21MG + CHLORPHENIRAMINE 4.5MG, 一般錠劑膠囊劑,",13218
"CODEINE 1MG/ML + AMMONIUM CHLORIDE 21.5MG/ML + DIPHENHYDRAMINE 1.5MG/ML, 口服液劑, 100.00ML",1
"CODEINE 1MG/ML + BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL)0.088ML/ML, 口服液劑, 1.00ML",1503705
"CODEINE 1MG/ML + BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL)0.088ML/ML, 口服液劑, 60.00ML",1504
"CODEINE 1MG/ML + BROCINE 0.133ML/ML + PEACH OIL， EXPRESSED (=PERSIC OIL)0.088ML/ML, 口服液劑, 135.00ML",93410
"CODEINE 6MG + PAPAVERINE 30MG + PHENOLPHTHALEIN 30MG, 一般錠劑膠囊劑,",3993286
"CODEINE 2MG/ML + PSEUDOEPHEDRINE 6MG/ML + CHLORPHENIRAMINE 0.4MG/ML, 口服液劑, 1.00ML",21605
"CODEINE 2MG/ML + PSEUDOEPHEDRINE 6MG/ML + GUAIFENESIN 20MG/ML, 口服液劑,1.00ML",1610
"CODEINE 2MG/ML + PSEUDOEPHEDRINE 6MG/ML + GUAIFENESIN 20MG/ML, 口服液劑,50.00ML",571
"CODEINE 2MG/ML + PSEUDOEPHEDRINE 6MG/ML + GUAIFENESIN 20MG/ML, 口服液劑,60.00ML",2
"CODEINE 2MG/ML + PSEUDOEPHEDRINE 6MG/ML + GUAIFENESIN 20MG/ML, 口服液劑,120.00ML",1
"CODEINE 3MG + METHYLEPHEDRINE 10MG + CHLORPHENIRAMINE 2MG + GUAIFENESIN100MG, 一般錠劑膠囊劑,",59526
"CODEINE 0.12MG/ML + METHYLEPHEDRINE 0.25MG/ML + CHLORPHENIRAMINE 0.06MG/ML +GUAIFENESIN 1.5MG/ML, 口服液劑, 1.00ML",1087962
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 0.6MG/ML + DIPHENHYDRAMINE 0.2MG/ML +GUAIFENESIN 3MG/ML, 口服液劑, 1.00ML",279633
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 0.6MG/ML + DIPHENHYDRAMINE 0.2MG/ML +GUAIFENESIN 3MG/ML, 口服液劑, 60.00ML",6355
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1.6MG/ML + CHLORPHENIRAMINE 0.25MG/ML +GLYCYRRHIZIC ACID 0.25MG/ML, 口服液劑, 1.00ML",57878
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1.6MG/ML + CHLORPHENIRAMINE 0.25MG/ML +GLYCYRRHIZIC ACID 0.25MG/ML, 內服液劑, 60.00ML",2
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1.6MG/ML + CHLORPHENIRAMINE 0.25MG/ML +GLYCYRRHIZIC ACID 0.25MG/ML, 口服液劑, 120.00ML",79665
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1MG/ML + CHLORPHENIRAMINE 0.2MG/ML +POTASSIUM GUAIACOLSULFONATE 4.5MG/ML, 內服液劑, 1.00ML",3246546
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1MG/ML + CHLORPHENIRAMINE 0.2MG/ML +POTASSIUM GUAIACOLSULFONATE 4.5MG/ML, 口服液劑, 60.00ML",4959
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1MG/ML + CHLORPHENIRAMINE 0.2MG/ML +POTASSIUM GUAIACOLSULFONATE 4.5MG/ML, 口服液劑, 120.00ML",23498
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1MG/ML + CHLORPHENIRAMINE 0.2MG/ML +POTASSIUM GUAIACOLSULFONATE 4.5MG/ML, 口服液劑, 200.00ML",977
"CODEINE 0.6MG/ML + METHYLEPHEDRINE 1.67MG/ML + CHLORPHENIRAMINE 0.25MG/ML +GUAIFENESIN 8MG/ML, 口服液劑, 135.00ML",1003
"CODEINE 0.6MG/ML + METHYLEPHEDRINE 1.67MG/ML + CHLORPHENIRAMINE 0.25MG/ML +GUAIFENESIN 8MG/ML, 口服液劑, 3800.00ML",20745
"CODEINE 1MG/ML + PHENYLEPHRINE 0.5MG/ML + CHLORPHENIRAMINE 0.15MG/ML +POTASSIUM IODIDE 15MG/ML, 口服液劑, 1.00ML",6222
"CODEINE 2MG/ML + CHLORPHENIRAMINE 0.4MG/ML + CARBETAPENTANE 1.5MG/ML +GUAIFENESIN 10MG/ML, 口服液劑, 1.00ML",195130
"CODEINE 2MG/ML + CHLORPHENIRAMINE 0.4MG/ML + CARBETAPENTANE 1.5MG/ML +GUAIFENESIN 10MG/ML, 口服液劑, 120.00ML",2519
"CODEINE 2MG/ML + PSEUDOEPHEDRINE 2.5MG/ML + CHLORPHENIRAMINE 0.4MG/ML +GUAIFENESIN 16.6MG/ML, 口服液劑, 1.00ML",716266
"CODEINE 2MG/ML + PSEUDOEPHEDRINE 2.5MG/ML + CHLORPHENIRAMINE 0.4MG/ML +GUAIFENESIN 16.6MG/ML, 口服液劑, 60.00ML",340
"CODEINE 0.24MG/ML + PHENYLEPHRINE 0.5MG/ML + CHLORPHENIRAMINE 0.15MG/ML +POTASSIUM IODIDE 15MG/ML + SODIUM BENZOATE 2MG/ML, 口服液劑, 1.00ML",570602
"CODEINE 0.24MG/ML + PHENYLEPHRINE 0.5MG/ML + CHLORPHENIRAMINE 0.15MG/ML +POTASSIUM IODIDE 15MG/ML + SODIUM BENZOATE 2MG/ML, 口服液劑, 100.00ML",11054
"CODEINE 0.24MG/ML + PHENYLEPHRINE 0.5MG/ML + CHLORPHENIRAMINE 0.15MG/ML +POTASSIUM IODIDE 15MG/ML + SODIUM BENZOATE 2MG/ML, 口服液劑, 120.00ML",33
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1MG/ML + CHLORPHENIRAMINE 0.2MG/ML +POTASSIUM GUAIACOLSULFONATE 3MG/ML + PLATYCODON 0.06MG/ML, 口服液劑, 1.00ML",16489646
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1MG/ML + CHLORPHENIRAMINE 0.2MG/ML +POTASSIUM GUAIACOLSULFONATE 3MG/ML + PLATYCODON 0.06MG/ML, 口服液劑, 60.00ML",301402
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 1MG/ML + CHLORPHENIRAMINE 0.2MG/ML +POTASSIUM GUAIACOLSULFONATE 3MG/ML + PLATYCODON 0.06MG/ML, 口服液劑, 120.00ML",791649
"CODEINE 0.48MG/ML + METHYLEPHEDRINE 2.5MG/ML + CARBINOXAMINE 0.4MG/ML +GLYCYRRHIZIC ACID 8MG/ML + PLATYCODON 100MG/ML, 口服液劑, 3800.00ML",90
"CODEINE 0.67MG/ML + EPHEDRINE 0.67MG/ML + CHLORPHENIRAMINE 0.17MG/ML +AMMONIUM CHLORIDE 16.7MG/ML + POTASSIUM GUAIACOLSULFONATE 10MG/ML, 口服液劑, 1.00ML",2127151
