藥品分類分組名稱,醫令申報數量
"BUSPIRONE , 一般錠劑膠囊劑 , 10.00 MG",1163237
"CHLORDIAZEPOXIDE , 一般錠劑膠囊劑 , 5.00 MG",1550197
"CHLORDIAZEPOXIDE , 一般錠劑膠囊劑 , 10.00 MG",872338
"CHLORPROMAZINE , 一般錠劑膠囊劑 , 12.50 MG",203393
"CHLORPROMAZINE , 一般錠劑膠囊劑 , 25.00 MG",676918
"CHLORPROMAZINE , 一般錠劑膠囊劑 , 50.00 MG",1867577
"CHLORPROMAZINE , 一般錠劑膠囊劑 , 100.00 MG",2501494
"CHLORPROTHIXENE , 一般錠劑膠囊劑 , 50.00 MG",349850
"CLOBAZAM , 一般錠劑膠囊劑 , 10.00 MG",2021259
"CLOPENTHIXOL , 一般錠劑膠囊劑 , 10.00 MG",206340
"CLOPENTHIXOL , 一般錠劑膠囊劑 , 25.00 MG",203254
"CLOPENTHIXOL, 注射劑 , 200.00 MG",9110
"CLORAZEPATE , 一般錠劑膠囊劑 , 7.50 MG",177658
"CLOTHIAPINE , 一般錠劑膠囊劑 , 40.00 MG",3029088
"CLOZAPINE , 一般錠劑膠囊劑 , 25.00 MG",2660196
"CLOZAPINE , 一般錠劑膠囊劑 , 100.00 MG",12286122
"DEXMEDETOMIDINE,注射劑,200.00MG",3902
"DIAZEPAM , 一般錠劑膠囊劑 , 2.00 MG",16704271
"DIAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",6145207
"DIAZEPAM , 注射劑 , 10.00 MG",255162
"ESTAZOLAM , 一般錠劑膠囊劑 , 1.00 MG",4889
"ESTAZOLAM , 一般錠劑膠囊劑 , 2.00 MG",67686515
"FLUDIAZEPAM , 一般錠劑膠囊劑 , 250.00 MCG",66852227
"FLUNITRAZEPAM , 一般錠劑膠囊劑 , 1.00 MG",9507935
"FLUNITRAZEPAM , 一般錠劑膠囊劑 , 2.00 MG",21907138
"FLUPENTIXOL , 一般錠劑膠囊劑 , .50 MG",140421
"FLUPENTIXOL , 一般錠劑膠囊劑 , 1.00 MG",523760
"FLUPENTIXOL , 一般錠劑膠囊劑 , 3.00 MG",2627410
"FLUPENTIXOL , 一般錠劑膠囊劑 , 5.00 MG",195055
"FLUPENTIXOL , 注射劑 , 20.00 MG",107577
"FLUPHENAZINE DECANOATE , 注射劑 , 25.00 MG",17865
"FLUPHENAZINE DECANOATE , 注射劑 , 100.00 MG",138
"FLURAZEPAM , 一般錠劑膠囊劑 , 15.00 MG",1123411
"FLURAZEPAM , 一般錠劑膠囊劑 , 30.00 MG",5496597
"HALOPERIDOL , 一般錠劑膠囊劑 , 0.50 MG",672216
"HALOPERIDOL , 一般錠劑膠囊劑 , .75 MG",336074
"HALOPERIDOL , 一般錠劑膠囊劑 , 1.00 MG",802193
"HALOPERIDOL , 一般錠劑膠囊劑 , 2.00 MG",1163707
"HALOPERIDOL , 一般錠劑膠囊劑 , 5.00 MG",5566583
"HALOPERIDOL , 一般錠劑膠囊劑 , 10.00 MG",381609
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 1.00 ML",93553
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 15.00 ML",18431
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 30.00 ML",3896
"HALOPERIDOL , 口服液劑 , 2.00  MG/ML , 100.00 ML",3137
"HALOPERIDOL , 注射劑 , 5.00 MG",205739
"HALOPERIDOL , 注射劑 , 10.00 MG",25
"HALOPERIDOL DECANOATE , 注射劑 , 50.00 MG",63456
"HYDROXYZINE , 一般錠劑膠囊劑 , 10.00 MG",153773
"HYDROXYZINE , 一般錠劑膠囊劑 , 25.00 MG",6909435
"LEVOMEPROMAZINE , 一般錠劑膠囊劑 , 25.00 MG",58295
"LITHIUM CARBONATE , 一般錠劑膠囊劑 , 300.00 MG",10006407
"LITHIUM CARBONATE , 一般錠劑膠囊劑 , 400.00 MG",746
"LORAZEPAM , 一般錠劑膠囊劑 , 0.50 MG",56655770
"LORAZEPAM , 一般錠劑膠囊劑 , 1.00 MG",40943581
"LORAZEPAM , 一般錠劑膠囊劑 , 2.00 MG",8318360
"LORAZEPAM , 注射劑 , 2.00 MG",822282
"LORAZEPAM , 注射劑 , 4.00 MG",19805
"LORMETAZEPAM , 一般錠劑膠囊劑 , 1.00 MG",272
"LOXAPINE , 一般錠劑膠囊劑 , 25.00 MG",357423
"MEDAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",474
"MEDAZEPAM , 一般錠劑膠囊劑 , 10.00 MG",9
"MEPHENOXALONE , 一般錠劑膠囊劑 , 200.00 MG",44860952
"MEPHENOXALONE , 一般錠劑膠囊劑 , 500.00 MG",5355709
"MEPROBAMATE , 一般錠劑膠囊劑 , 200.00 MG",216
"METHOTRIMEPRAZINE , 一般錠劑膠囊劑 , 25.00 MG",23220
"MIDAZOLAM , 一般錠劑膠囊劑 , 7.50 MG",8634072
"MIDAZOLAM , 注射劑 , 5.00 MG",1229872
"MIDAZOLAM , 注射劑 , 15.00 MG",714775
"NIMETAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",669758
"NITRAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",1860712
"NITRAZEPAM , 一般錠劑膠囊劑 , 10.00 MG",1017
"NORDAZEPAM , 一般錠劑膠囊劑 , 5.00 MG",3709261
"OLANZAPINE , 一般錠劑膠囊劑 , 2.50 MG",86
"OLANZAPINE , 一般錠劑膠囊劑 , 5.00 MG",6336668
"OLANZAPINE , 一般錠劑膠囊劑 , 10.00 MG",2337308
"OLANZAPINE , 注射劑 , 10.00 MG",18135
"OXAZEPAM , 一般錠劑膠囊劑 , 10.00 MG",55870
"OXAZEPAM , 一般錠劑膠囊劑 , 15.00 MG",3477181
"OXAZEPAM , 一般錠劑膠囊劑 , 30.00 MG",1175068
"OXAZOLAM , 一般錠劑膠囊劑 , 10.00 MG",25937710
"OXAZOLAM , 一般錠劑膠囊劑 , 20.00 MG",1017243
"PALIPERIDONE, 緩釋錠劑膠囊劑, 3.00MG",2062224
"PALIPERIDONE, 緩釋錠劑膠囊劑, 6.00MG",767925
"PALIPERIDONE, 緩釋錠劑膠囊劑, 9.00MG",157521
"PERPHENAZINE , 一般錠劑膠囊劑 , 4.00 MG",1559
"PERPHENAZINE , 注射劑 , 2.00 MG",6
"PERPHENAZINE , 注射劑 , 5.00 MG",773
"PIMOZIDE , 一般錠劑膠囊劑 , 1.00 MG",77
"PIMOZIDE , 一般錠劑膠囊劑 , 2.00 MG",326825
"PROCHLORPERAZINE , 一般錠劑膠囊劑 , 5.00 MG",8020374
"PROCHLORPERAZINE , 注射劑 , 5.00 MG",531665
"QUETIAPINE , 一般錠劑膠囊劑 , 25.00 MG",25176991
"QUETIAPINE , 一般錠劑膠囊劑 , 100.00 MG",5414530
"QUETIAPINE , 一般錠劑膠囊劑 , 200.00 MG",4980913
"QUETIAPINE , 一般錠劑膠囊劑 , 300.00 MG",478215
"QUETIAPINE , 緩釋錠, 50MG",1014039
"QUETIAPINE , 緩釋錠 , 200.00 MG",3362671
"QUETIAPINE , 緩釋錠 , 300.00 MG",2129962
"QUETIAPINE , 緩釋錠 , 400.00 MG",18062
"RISPERIDONE , 一般錠劑膠囊劑 , 1.00 MG",5119395
"RISPERIDONE , 一般錠劑膠囊劑 , 2.00 MG",12648352
"RISPERIDONE , 一般錠劑膠囊劑 , 3.00 MG",2584876
"RISPERIDONE , 口服液劑 , 1.00  MG/ML , 30.00 ML",94077
"RISPERIDONE , 內服液劑 , 1.00  MG/ML , 60.00 ML",47
"RISPERIDONE , 注射劑 , 25.00 MG",46594
"RISPERIDONE , 注射劑 , 37.50 MG",21005
"RISPERIDONE , 注射劑 , 50.00 MG",4123
"SECOBARBITAL , 一般錠劑膠囊劑 , 100.00 MG",30
"SULPIRIDE , 一般錠劑膠囊劑 , 50.00 MG",22052072
"SULPIRIDE , 一般錠劑膠囊劑 , 100.00 MG",269075
"SULPIRIDE , 一般錠劑膠囊劑 , 200.00 MG",14788248
"SULPIRIDE , 一般錠劑膠囊劑 , 400.00 MG",1000040
"THIORIDAZINE , 一般錠劑膠囊劑 , 10.00 MG",515
"THIORIDAZINE , 一般錠劑膠囊劑 , 25.00 MG",377327
"THIORIDAZINE , 一般錠劑膠囊劑 , 50.00 MG",30893
"THIORIDAZINE , 一般錠劑膠囊劑 , 100.00 MG",309715
"TRIAZOLAM , 一般錠劑膠囊劑 , 250.00 MCG",6548145
"TRIFLUOPERAZINE , 一般錠劑膠囊劑 , 1.00 MG",165993
"TRIFLUOPERAZINE , 一般錠劑膠囊劑 , 2.00 MG",308
"TRIFLUOPERAZINE , 一般錠劑膠囊劑 , 5.00 MG",1089712
"TRIFLUOPERAZINE , 一般錠劑膠囊劑 , 10.00 MG",615943
"ZALEPLON, 一般錠劑膠囊劑, 10.00MG",2723340
"ZALEPLON, 一般錠劑膠囊劑, 5.00MG",50884
"ZIPRASIDONE, 一般錠劑膠囊劑, 40-60MG",1344814
"ZOLPIDEM , 一般錠劑膠囊劑 , 10.00 MG",136121837
"ZOLPIDEM , 緩釋錠 , 6.25MG",7806657
"ZOPICLONE/ESZOPICLONE, 一般錠劑膠囊劑 , 7.50 MG/3.0MG",20201671
"ZOTEPINE , 一般錠劑膠囊劑 , 25.00 MG",314019
"ZOTEPINE , 一般錠劑膠囊劑 , 50.00 MG",5292333
"ZUCLOPENTHIXOL , 注射劑 , 50.00 MG",116
"agomelatine , 一般錠劑膠囊劑, 25 mg",112989
"AMITRIPTYLINE , 一般錠劑膠囊劑 , 10.00 MG",2096353
"AMITRIPTYLINE , 一般錠劑膠囊劑 , 25.00 MG",4413509
"AMITRIPTYLINE , 緩釋錠劑膠囊劑 , 25.00 MG",154180
"ATOMOXETINE , 一般錠劑膠囊劑 , 10-60MG",677173
"BUPROPION , 緩釋錠劑膠囊劑 , 150.00 MG",6297956
"BUPROPION , 緩釋錠劑膠囊劑 , 300.00 MG",73316
"CAFFEINE , 注射劑 , 200.00 MG",8
"CAFFEINE 100MG + VITAMIN B1 5MG, 一般錠劑膠囊劑,",82983
"CAFFEINE 150MG + VITAMIN B1 10MG + VITAMIN B2 2MG + NICOTINAMIDE 10MG, 一般錠劑膠囊劑,",34808
"CITALOPRAM , 一般錠劑膠囊劑 , 20.00 MG",4711692
"CITALOPRAM , 一般錠劑膠囊劑 , 40.00 MG",23722
"CLOMIPRAMINE , 一般錠劑膠囊劑 , 25.00 MG",268219
"DONEPEZIL , 一般錠劑膠囊劑 , 5.00 MG",1294373
"DONEPEZIL , 一般錠劑膠囊劑 , 10.00 MG",1366167
"DOTHIEPIN , 一般錠劑膠囊劑 , 25.00 MG",243719
"DOXEPIN , 一般錠劑膠囊劑 , 10.00 MG",588282
"DOXEPIN , 一般錠劑膠囊劑 , 25.00 MG",3421085
"DULOXETINE , 一般錠劑膠囊劑 , 30.00 MG",8525064
"DULOXETINE , 一般錠劑膠囊劑 , 60.00 MG",726922
"ESCITALOPRAM OXALATE , 一般錠劑膠囊劑 , 5.00 MG",18400
"ESCITALOPRAM OXALATE , 一般錠劑膠囊劑 , 10.00 MG",15646382
"ESCITALOPRAM OXALATE , 一般錠劑膠囊劑 , 15.00 MG",607
"ESCITALOPRAM OXALATE , 一般錠劑膠囊劑 , 20.00 MG",257732
"FLUOXETINE , 一般錠劑膠囊劑 , 10.00 MG",141281
"FLUOXETINE , 一般錠劑膠囊劑 , 20.00 MG (DISPERSIBLE)",14411917
"FLUPENTIXOL 500MCG + MELITRACEN 10MG, 一般錠劑膠囊劑,",28572255
"FLUVOXAMINE , 一般錠劑膠囊劑 , 50.00 MG",2243851
"FLUVOXAMINE , 一般錠劑膠囊劑 , 100.00 MG",926522
"GALANTAMINE , 一般錠劑膠囊劑 , 8-12MG",12692
"GALANTAMINE , 緩釋錠劑膠囊劑 , 8MG",41308
"GALANTAMINE , 緩釋錠劑膠囊劑 , 16-24MG",336862
"GINKGO BILOBA EXTRACT, 一般錠劑膠囊劑 , 40.00 MG",38089909
"GINKGO BILOBA EXTRACT(=9.6MG GINKGO FLAVONGLYCOSIDE , 口服液劑 , 40.00  MG/ML ,30.00 ML",43
"GINKGO BILOBA EXTRACT(=9.6MG GINKGO FLAVONGLYCOSIDE , 注射劑 , 7.00 MG",35
"GINKGO BILOBA EXTRACT(=9.6MG GINKGO FLAVONGLYCOSIDE , 注射劑 , 17.50 MG",1008
"IMIPRAMINE , 一般錠劑膠囊劑 , 10.00 MG",9324881
"IMIPRAMINE , 一般錠劑膠囊劑 , 25.00 MG",19835796
"MAPROTILINE , 一般錠劑膠囊劑 , 25.00 MG",625365
"MEMANTINE , 一般錠劑膠囊劑 , 10.00 MG",1221663
"MEMANTINE , 口服液劑 , 300MG",68
"METHYLPHENIDATE , 一般錠劑膠囊劑 , 10.00 MG",7788834
"METHYLPHENIDATE , 一般錠劑膠囊劑 , 20.00 MG",74917
"METHYLPHENIDATE, 緩釋錠劑膠囊劑, 18–20mg",2704108
"METHYLPHENIDATE, 緩釋錠劑膠囊劑, 27–30mg",290843
"METHYLPHENIDATE, 緩釋錠劑膠囊劑, 36–40mg",2069571
"METHYLPHENIDATE , 緩釋錠劑膠囊劑 , 54.00 MG",165545
"MILNACIPRAN , 一般錠劑膠囊劑 , 25.00 MG",26025
"MILNACIPRAN , 一般錠劑膠囊劑 , 50.00 MG",481719
"MIRTAZAPINE , 一般錠劑膠囊劑 , 15.00 MG",1383059
"MIRTAZAPINE , 一般錠劑膠囊劑 , 30.00 MG",10244661
"MIRTAZAPINE , 一般錠劑膠囊劑 , 45.00 MG",726
"MOCLOBEMIDE , 一般錠劑膠囊劑 , 150.00 MG",1662940
"MODAFINIL , 一般錠劑膠囊劑 , 200.00 MG",63432
"OXITRIPTAN , 一般錠劑膠囊劑 , 100.00 MG",32181
"PAROXETINE , 一般錠劑膠囊劑 , 20.00 MG",8690759
"PAROXETINE , 一般錠劑膠囊劑 , 30.00 MG",116839
"PAROXETINE , 緩釋錠劑膠囊劑 , 12.50 MG",1923589
"PIRACETAM , 一般錠劑膠囊劑 , 400.00 MG",13150156
"PIRACETAM , 一般錠劑膠囊劑 , 800.00 MG",814348
"PIRACETAM , 一般錠劑膠囊劑 , 1200.00 MG",36878443
"PIRACETAM,口服顆粒劑,1200MG",548389
"PIRACETAM,口服顆粒劑,2400MG",4336218
"PIRACETAM , 口服液劑 , 200.00  MG/ML , 60.00 ML",11888
"PIRACETAM , 口服液劑 , 200.00  MG/ML , 120.00 ML",64
"PIRACETAM , 口服液劑 , 200.00  MG/ML , 200.00 ML",23131
"PIRACETAM , 口服液劑 , 200.00  MG/ML , 240.00 ML",29
"PIRACETAM , 口服液劑 , 200.00  MG/ML , 500.00 ML",14
"PIRACETAM , 注射劑 , 1.00 GM",144688
"PIRACETAM , 注射劑 , 2.00 GM",14690
"PIRACETAM , 注射劑 , 4.00 GM",417
"PIRACETAM , 注射劑 , 12.00 GM",28593
"RIVASTIGMINE , 一般錠劑膠囊劑 , 1.5-6MG",2984713
"RIVASTIGMINE , 口服液劑 , 2.0 MG/ML ,120ML",45
"RIVASTIGMINE , 經皮吸收貼片 , 4.6MG/24hr",341147
"SERTRALINE , 一般錠劑膠囊劑 , 50.00 MG",15116777
"SERTRALINE , 一般錠劑膠囊劑 , 100.00 MG",498519
"SERTRALINE , 口服液劑 , 1200.00 MG",48427
"TRAZODONE , 一般錠劑膠囊劑 , 25.00 MG",1476001
"TRAZODONE , 一般錠劑膠囊劑 , 50.00 MG",39236136
"TRAZODONE , 一般錠劑膠囊劑 , 100.00 MG",2449052
"TRAZODONE , 一般錠劑膠囊劑 , 150.00 MG",300902
"VENLAFAXINE , 一般錠劑膠囊劑 , 37.50 MG",808158
"VENLAFAXINE , 緩釋錠劑膠囊劑 , 37.50 MG",3863297
"VENLAFAXINE , 緩釋錠劑膠囊劑 , 75.00 MG",9705564
"VENLAFAXINE , 緩釋錠劑膠囊劑 , 150.00 MG",560
"BETAHISTINE , 一般錠劑膠囊劑 , 6.00 MG",7053893
"BETAHISTINE , 一般錠劑膠囊劑 , 8.00 MG",1574749
"BETAHISTINE , 一般錠劑膠囊劑 , 12.00 MG",9304166
"BETAHISTINE , 一般錠劑膠囊劑 , 16.00 MG",5536232
"BETAHISTINE , 一般錠劑膠囊劑 , 24.00 MG",8584406
"BETHANECHOL , 一般錠劑膠囊劑 , 10.00 MG",95368
"BETHANECHOL , 一般錠劑膠囊劑 , 25.00 MG",24884218
"BETHANECHOL , 一般錠劑膠囊劑 , 50.00 MG",33966
"CEVIMELINE ,一般錠劑膠囊劑. 30.00MG",1530050
"CINNARIZINE , 一般錠劑膠囊劑 , 15.00 MG",10361
"CINNARIZINE , 一般錠劑膠囊劑 , 25.00 MG",11714315
"CINNARIZINE , 一般錠劑膠囊劑 , 50.00 MG",34794
"DIPHENIDOL , 一般錠劑膠囊劑 , 25.00 MG",75893111
"DIPHENIDOL , 一般錠劑膠囊劑 , 50.00 MG",2080128
"DIPHENIDOL , 注射劑 , 20.00 MG",17831
"DIPHENIDOL , 注射劑 , 40.00 MG",879
"FLUNARIZINE , 一般錠劑膠囊劑 , 5.00 MG",28168057
"FLUNARIZINE , 一般錠劑膠囊劑 , 10.00 MG",6054214
"NEOSTIGMINE , 注射劑 , 500.00 MCG",52863
"NICOTINE , 口腔噴霧劑 , 10.00 MG",41130
"NICOTINE , 一般錠劑膠囊劑 , 2.00 MG",1691121
"NICOTINE , 一般錠劑膠囊劑 , 4.00 MG",1164518
"NICOTINE , 外用貼片 , 10.40 MG",7670
"NICOTINE , 外用貼片 , 17.50 MG",2135
"NICOTINE , 外用貼片 , 20.80 MG",53938
"NICOTINE , 外用貼片 , 31.20 MG",391227
"NICOTINE , 外用貼片 , 35.00 MG",38285
"NICOTINE , 外用貼片 , 52.50 MG",80336
"PILOCARPINE , 一般錠劑膠囊劑 , 5.00 MG",4085157
"PYRIDOSTIGMINE , 一般錠劑膠囊劑 , 60.00 MG",4722435
"RILUZOLE , 一般錠劑膠囊劑 , 50.00 MG",235365
"VARENICLINE TARTRATE 0.5MG,一般錠劑膠囊劑",158662
"VARENICLINE TARTRATE 1.0MG,一般錠劑膠囊劑",755538
"HYDROXYCHLOROQUINE , 一般錠劑膠囊劑 , 200.00 MG",26049590
"METRONIDAZOLE , 一般錠劑膠囊劑 , 250.00 MG",7231784
"TINIDAZOLE , 一般錠劑膠囊劑 , 150.00 MG",584
"TINIDAZOLE , 一般錠劑膠囊劑 , 500.00 MG",197919
"LEVAMISOLE , 一般錠劑膠囊劑 , 40.00 MG",98544
"LEVAMISOLE , 一般錠劑膠囊劑 , 50.00 MG",136561
"LEVAMISOLE , 一般錠劑膠囊劑 , 150.00 MG",1908
"MEBENDAZOLE , 一般錠劑膠囊劑 , 100.00 MG",36789
"MEBENDAZOLE , 口服顆粒劑 , 50.00 GM",3
"PRAZIQUANTEL , 一般錠劑膠囊劑 , 600.00 MG",796
"CROTAMITON , 外用液劑 , 100.00  MG/ML , 30.00 ML",98094
"CROTAMITON 100MG/GM +HYDROCORTISONE 2.5MG/GM,外用軟膏劑,5.00GM",47
"LINDANE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",123716
"AZELASTINE , 耳鼻用液劑 , 140MCG/DOSE , 100 DOSE",6425
"AZELASTINE , 耳鼻用液劑 , 140MCG/DOSE , 120 DOSE",19142
"BECLOMETHASONE , 耳鼻用液劑 , 42-50 MCG/DOSE , 200.00 DOSE",826
"BECLOMETHASONE , 耳鼻用液劑 , 100 MCG/DOSE , 200.00 DOSE",80908
"BUDESONIDE , 耳鼻用液劑 , 32 MCG/DOSE, 120.00 , DOSE",330
"BUDESONIDE , 耳鼻用液劑 , 50 MCG/DOSE, 120.00 , DOSE",284
"BUDESONIDE , 耳鼻用液劑 , 50 MCG/DOSE, 200.00 , DOSE",11674
"BUDESONIDE , 耳鼻用液劑 , 64 MCG/DOSE, 120.00 , DOSE",178348
"BUDESONIDE , 耳鼻用液劑 , 100 MCG/DOSE, 120.00 , DOSE",21305
"BUDESONIDE , 耳鼻用液劑 , 100 MCG/DOSE, 200.00 , DOSE",96621
"CETYLPYRIDINIUM 0.25MG/GM + EPHEDRINE 2MG/GM + EUCALYPTOL 10MG/GM +LIDOCAINE 2MG/GM + MENTHOL 2MG/GM + TYROTHRICIN 0.25MG/GM, 外用軟膏劑, 3.50GM",13616
"CETYLPYRIDINIUM 0.25MG/GM + EPHEDRINE 2MG/GM + EUCALYPTOL 10MG/GM +LIDOCAINE 2MG/GM + MENTHOL 2MG/GM + TYROTHRICIN 0.25MG/GM, 外用軟膏劑, 5.00GM",19343
"DEXAMETHASONE 280MCG/GM + TRAMAZOLINE 1.67MG/GM, 口鼻噴霧/吸入劑, 125.00DOSE",4307
"FLUTICASONE, 耳鼻用液劑 , 27.5 MCG/DOSE, 120.00 , DOSE",392849
"FLUTICASONE , 耳鼻用液劑 , 50 MCG/DOSE, 120.00 , DOSE",87808
"MOMETASONE , 耳鼻用液劑 , 50 MCG/DOSE, 140.00 , DOSE",426107
"NAPHAZOLINE 1MG/ML + CHLORPHENIRAMINE 2.5MG/ML, 外用液劑, 14.00ML",99
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 1MG/ML, 耳鼻用液劑, 20.00ML",76
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 4MG/ML, 耳鼻用液劑, 15.00ML",10781
"NAPHAZOLINE 0.5MG/ML + CHLORPHENIRAMINE 4MG/ML + CHLOROBUTANOL 2MG/ML, 耳鼻用液劑, 15.00ML",1902
"NAPHAZOLINE 0.5MG/ML + DIPHENHYDRAMINE 2MG/ML + PROCAINE 10MG/ML, 耳鼻用液劑,15.00ML",839
"NAPHAZOLINE 0.5MG/ML + DIPHENHYDRAMINE 2MG/ML + PROCAINE 10MG/ML +BENZALKONIUM CHLORIDE 0.1MG/ML, 耳鼻用液劑, 15.00ML",404
"OXYMETAZOLINE , 口鼻噴霧/吸入劑 , 0.5 MG/ML , 15 ML",1659
"OXYMETAZOLINE , 耳鼻用液劑 , 0.5 MG/ML , 10 ML",21835
"OXYMETAZOLINE , 耳鼻用液劑 , 0.5 MG/ML , 15 ML",9655
"OXYMETAZOLINE , 耳鼻用液劑 , 1.0 MG/ML , 15 ML",7590
"OXYMETAZOLINE , 耳鼻用液劑 , 1.0 MG/ML , 30 ML",147
"PHENYLEPHRINE 1 MG/ML + BROMPHENIRAMINE 0.8MG/ML,口服液劑 , 1 ML",211970
"PHENYLEPHRINE 0.3 MG/ML + CHLORPHENIRAMINE 0.2 MG/ML, 口服液劑 , 1 ML",3169388
"PREDNISOLONE 2MG/ML + PHENYLEPHRINE 50MG + DIPHENHYDRAMINE 10MG/ML +NEOMYCIN 50MG/ML, 口鼻噴霧/吸入劑, 15.00ML",2
"PSEUDOEPHEDRINE , 一般錠劑膠囊劑 , 30.00 MG",6225626
"PSEUDOEPHEDRINE , 一般錠劑膠囊劑 , 60.00 MG",4030449
"PSEUDOEPHEDRINE , 緩釋錠劑膠囊劑 , 120.00 MG",294943
"PSEUDOEPHEDRINE 120MG + CETIRIZINE 5MG , 緩釋錠劑膠囊劑",8082071
"PSEUDOEPHEDRINE 120MG + LORATADINE 5MG , 緩釋錠劑膠囊劑",23535659
"PSEUDOEPHEDRINE 240MG + LORATADINE 10MG , 緩釋錠劑膠囊劑",2168085
"PSEUDOEPHEDRINE 60MG + TRIPROLIDINE 2.50MG  一般錠劑膠囊劑",7531280
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 1.00ML",274480
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 30.00ML",2417
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 60.00ML",826001
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 100.00ML",4063
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 120.00ML",1109
"PSEUDOEPHEDRINE 6MG/ML + TRIPROLIDINE 250MCG/ML , 口服液劑, 3800.00ML",12
"PPSEUDOEPHEDRINE 15MG/GM + BROMPHENIRAMINE 4MG/GM, 口服顆粒劑, 1.00 GM",1402631
"PSEUDOEPHEDRINE 3MG/ML + BROMPHENIRAMINE 0.2MG/ML, 口服液劑, 1.00 ML",205916
"PSEUDOEPHEDRINE 3MG/ML + BROMPHENIRAMINE 0.8MG/ML, 口服液劑, 1.00 ML",384576
"PSEUDOEPHEDRINE HCL120MG  +FEXOFENADINE HYDROCHLORIDE60MG,緩釋錠劑膠囊劑,",4232
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 20.00  MG/ML , 15.00 ML",12776
"SODIUM CROMOGLYCATE , 耳鼻用液劑 , 40.00  MG/ML , 15.00 ML",44
"TRIAMCINOLONE , 耳鼻用液劑 , 0.55 MG/GM, 120.00 , DOSE",136624
"FUSAFUNGINE , 口鼻噴霧/吸入劑 ,0.5MG/DOSE , 100.00 DOSE",3
"AMINOPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",13818713
"AMINOPHYLLINE , 一般錠劑膠囊劑 , 200.00 MG",104898
"AMINOPHYLLINE , 緩釋錠劑膠囊劑 , 100.00 MG",1180
"AMINOPHYLLINE , 緩釋錠劑膠囊劑 , 225.00 MG",6533800
"AMINOPHYLLINE , 注射劑 , 250.00 MG",282612
"BAMBUTEROL , 一般錠劑膠囊劑 , 10.00 MG",7271437
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 200 DOSE",5455
"BECLOMETHASONE DIPROPIONATE , 口鼻噴霧/吸入劑 , 250 MCG/DOSE , 200 DOSE",7343
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 100.00 , DOSE",48585
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 200.00 , DOSE",66182
"BUDESONIDE , 口鼻噴霧/吸入劑 , 200 MCG/DOSE , 300.00 , DOSE",2148
"BUDESONIDE , 口鼻噴霧/吸入劑 , 500 MCG/ML , 2 ML",196769
"CHOLINE THEOPHYLLINATE , 一般錠劑膠囊劑 , 100.00 MG",473
"CICLESONIDE, 口鼻噴霧/吸入劑, 160 MCG/DOSE, 60 DOSE",9850
"DIPROPHYLLINE , 一般錠劑膠囊劑 , 100.00 MG",7624113
"DIPROPHYLLINE , 注射劑 , 300.00 MG",19986
"DIPROPHYLLINE , 栓劑 , 200.00 MG",16898
"DIPROPHYLLINE 25MG/ML + GUAIFENESIN 40MG/ML, 注射劑, 2.00ML",545
"DIPROPHYLLINE 100MG + METHYLEPHEDRINE 10MG, 栓劑",3261
"DIPROPHYLLINE 200MG + GUAIFENESIN 200MG, 一般錠劑膠囊劑,",710283
"DIPROPHYLLINE 26MG/ML + DIPHENHYDRAMINE 30MG/ML, 注射劑, 1.00ML",2719
"DIPROPHYLLINE 300MG/ML + CAFFEINE 50MG/ML, 注射劑, 2.00ML",192
"DIPROPHYLLINE 50MG + METHYLEPHEDRINE 12.5MG + CHLORPHENIRAMINE 4MG, 一般錠劑膠囊劑,",648107
"DIPROPHYLLINE 60MG/ML + CHLORPHENIRAMINE 2MG/ML + METHOXYPHENAMINE50MG/ML, 注射劑, 1.00ML",303
"DIPROPHYLLINE 60MG + EPHEDRINE 4MG + DIPHENHYDRAMINE 18MG + GUAIFENESIN75MG, 栓劑",33
